patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.16,222,Jinx,9,4,44.44,19.149,4.255
15.16,15,Sivir,9,6,66.67,19.149,6.383
15.16,517,Sylas,9,3,33.33,19.149,21.277
15.16,80,Pantheon,8,5,62.5,17.021,10.638
15.16,4,TwistedFate,8,4,50.0,17.021,2.128
15.16,804,Yunara,8,3,37.5,17.021,44.681
15.16,51,Caitlyn,7,3,42.86,14.894,21.277
15.16,3,Galio,7,3,42.86,14.894,2.128
15.16,202,Jhin,7,5,71.43,14.894,0.0
15.16,117,Lulu,7,4,57.14,14.894,8.511
15.16,902,Milio,7,6,85.71,14.894,6.383
15.16,267,Nami,7,6,85.71,14.894,0.0
15.16,106,Volibear,7,2,28.57,14.894,23.404
15.16,238,Zed,7,5,71.43,14.894,8.511
15.16,86,Garen,6,2,33.33,12.766,0.0
15.16,145,Kaisa,6,2,33.33,12.766,0.0
15.16,147,Seraphine,6,2,33.33,12.766,0.0
15.16,901,Smolder,6,3,50.0,12.766,6.383
15.16,412,Thresh,6,1,16.67,12.766,2.128
15.16,8,Vladimir,6,3,50.0,12.766,4.255
15.16,19,Warwick,6,5,83.33,12.766,27.66
15.16,84,Akali,5,2,40.0,10.638,4.255
15.16,22,Ashe,5,0,0.0,10.638,2.128
15.16,122,Darius,5,4,80.0,10.638,12.766
15.16,887,Gwen,5,4,80.0,10.638,6.383
15.16,141,Kayn,5,4,80.0,10.638,4.255
15.16,236,Lucian,5,3,60.0,10.638,2.128
15.16,21,MissFortune,5,1,20.0,10.638,2.128
15.16,555,Pyke,5,3,60.0,10.638,29.787
15.16,133,Quinn,5,2,40.0,10.638,0.0
15.16,235,Senna,5,2,40.0,10.638,4.255
15.16,29,Twitch,5,3,60.0,10.638,12.766
15.16,101,Xerath,5,2,40.0,10.638,6.383
15.16,777,Yone,5,2,40.0,10.638,0.0
15.16,266,Aatrox,4,3,75.0,8.511,14.894
15.16,523,Aphelios,4,2,50.0,8.511,2.128
15.16,893,Aurora,4,3,75.0,8.511,6.383
15.16,59,JarvanIV,4,1,25.0,8.511,0.0
15.16,10,Kayle,4,4,100.0,8.511,2.128
15.16,64,LeeSin,4,1,25.0,8.511,8.511
15.16,54,Malphite,4,2,50.0,8.511,17.021
15.16,11,MasterYi,4,1,25.0,8.511,46.809
15.16,75,Nasus,4,3,75.0,8.511,0.0
15.16,61,Orianna,4,1,25.0,8.511,2.128
15.16,58,Renekton,4,2,50.0,8.511,0.0
15.16,92,Riven,4,3,75.0,8.511,2.128
15.16,98,Shen,4,1,25.0,8.511,2.128
15.16,254,Vi,4,2,50.0,8.511,2.128
15.16,234,Viego,4,2,50.0,8.511,10.638
15.16,112,Viktor,4,2,50.0,8.511,0.0
15.16,498,Xayah,4,3,75.0,8.511,0.0
15.16,432,Bard,3,2,66.67,6.383,0.0
15.16,201,Braum,3,2,66.67,6.383,2.128
15.16,104,Graves,3,1,33.33,6.383,4.255
15.16,120,Hecarim,3,1,33.33,6.383,8.511
15.16,910,Hwei,3,2,66.67,6.383,6.383
15.16,39,Irelia,3,2,66.67,6.383,12.766
15.16,96,KogMaw,3,3,100.0,6.383,4.255
15.16,89,Leona,3,0,0.0,6.383,6.383
15.16,99,Lux,3,1,33.33,6.383,8.511
15.16,90,Malzahar,3,2,66.67,6.383,17.021
15.16,82,Mordekaiser,3,3,100.0,6.383,10.638
15.16,25,Morgana,3,1,33.33,6.383,12.766
15.16,950,Naafiri,3,2,66.67,6.383,8.511
15.16,111,Nautilus,3,3,100.0,6.383,14.894
15.16,76,Nidalee,3,2,66.67,6.383,2.128
15.16,20,Nunu,3,1,33.33,6.383,0.0
15.16,246,Qiyana,3,1,33.33,6.383,2.128
15.16,35,Shaco,3,2,66.67,6.383,36.17
15.16,14,Sion,3,1,33.33,6.383,0.0
15.16,223,TahmKench,3,1,33.33,6.383,2.128
15.16,18,Tristana,3,2,66.67,6.383,2.128
15.16,48,Trundle,3,0,0.0,6.383,17.021
15.16,67,Vayne,3,2,66.67,6.383,0.0
15.16,45,Veigar,3,0,0.0,6.383,0.0
15.16,711,Vex,3,3,100.0,6.383,8.511
15.16,5,XinZhao,3,3,100.0,6.383,0.0
15.16,157,Yasuo,3,1,33.33,6.383,25.532
15.16,154,Zac,3,0,0.0,6.383,4.255
15.16,115,Ziggs,3,1,33.33,6.383,2.128
15.16,143,Zyra,3,1,33.33,6.383,2.128
15.16,799,Ambessa,2,2,100.0,4.255,12.766
15.16,32,Amumu,2,2,100.0,4.255,8.511
15.16,34,Anivia,2,1,50.0,4.255,6.383
15.16,63,Brand,2,2,100.0,4.255,8.511
15.16,233,Briar,2,2,100.0,4.255,6.383
15.16,31,Chogath,2,1,50.0,4.255,2.128
15.16,131,Diana,2,0,0.0,4.255,4.255
15.16,60,Elise,2,0,0.0,4.255,0.0
15.16,81,Ezreal,2,1,50.0,4.255,0.0
15.16,9,FiddleSticks,2,1,50.0,4.255,0.0
15.16,105,Fizz,2,0,0.0,4.255,10.638
15.16,41,Gangplank,2,0,0.0,4.255,0.0
15.16,150,Gnar,2,0,0.0,4.255,0.0
15.16,79,Gragas,2,1,50.0,4.255,2.128
15.16,420,Illaoi,2,0,0.0,4.255,4.255
15.16,24,Jax,2,1,50.0,4.255,4.255
15.16,43,Karma,2,2,100.0,4.255,2.128
15.16,121,Khazix,2,1,50.0,4.255,4.255
15.16,203,Kindred,2,1,50.0,4.255,2.128
15.16,800,Mel,2,2,100.0,4.255,25.532
15.16,62,MonkeyKing,2,2,100.0,4.255,0.0
15.16,2,Olaf,2,1,50.0,4.255,0.0
15.16,78,Poppy,2,1,50.0,4.255,8.511
15.16,421,RekSai,2,1,50.0,4.255,2.128
15.16,68,Rumble,2,1,50.0,4.255,0.0
15.16,13,Ryze,2,0,0.0,4.255,0.0
15.16,16,Soraka,2,1,50.0,4.255,0.0
15.16,91,Talon,2,1,50.0,4.255,2.128
15.16,23,Tryndamere,2,1,50.0,4.255,2.128
15.16,77,Udyr,2,1,50.0,4.255,2.128
15.16,6,Urgot,2,1,50.0,4.255,12.766
15.16,161,Velkoz,2,0,0.0,4.255,4.255
15.16,83,Yorick,2,1,50.0,4.255,8.511
15.16,221,Zeri,2,0,0.0,4.255,0.0
15.16,103,Ahri,1,1,100.0,2.128,6.383
15.16,12,Alistar,1,0,0.0,2.128,0.0
15.16,1,Annie,1,1,100.0,2.128,4.255
15.16,136,AurelionSol,1,1,100.0,2.128,4.255
15.16,268,Azir,1,1,100.0,2.128,2.128
15.16,53,Blitzcrank,1,0,0.0,2.128,21.277
15.16,164,Camille,1,1,100.0,2.128,2.128
15.16,36,DrMundo,1,0,0.0,2.128,10.638
15.16,119,Draven,1,0,0.0,2.128,8.511
15.16,245,Ekko,1,0,0.0,2.128,2.128
15.16,28,Evelynn,1,1,100.0,2.128,2.128
15.16,74,Heimerdinger,1,1,100.0,2.128,0.0
15.16,40,Janna,1,1,100.0,2.128,0.0
15.16,897,KSante,1,0,0.0,2.128,0.0
15.16,30,Karthus,1,1,100.0,2.128,2.128
15.16,518,Neeko,1,0,0.0,2.128,0.0
15.16,895,Nilah,1,1,100.0,2.128,2.128
15.16,56,Nocturne,1,0,0.0,2.128,12.766
15.16,516,Ornn,1,0,0.0,2.128,0.0
15.16,497,Rakan,1,1,100.0,2.128,0.0
15.16,888,Renata,1,0,0.0,2.128,0.0
15.16,113,Sejuani,1,0,0.0,2.128,0.0
15.16,875,Sett,1,0,0.0,2.128,2.128
15.16,102,Shyvana,1,0,0.0,2.128,2.128
15.16,27,Singed,1,0,0.0,2.128,4.255
15.16,72,Skarner,1,0,0.0,2.128,0.0
15.16,37,Sona,1,1,100.0,2.128,0.0
15.16,134,Syndra,1,0,0.0,2.128,6.383
15.16,110,Varus,1,0,0.0,2.128,0.0
15.16,350,Yuumi,1,0,0.0,2.128,8.511
