patch,championId,championName,games,wins,win_rate,pick_rate
15.16,3,Galio,9,6,66.67,19.565
15.16,161,Velkoz,9,3,33.33,19.565
15.16,804,Yunara,9,6,66.67,19.565
15.16,63,Brand,8,6,75.0,17.391
15.16,51,Caitlyn,8,5,62.5,17.391
15.16,145,Kaisa,8,3,37.5,17.391
15.16,111,Nautilus,8,4,50.0,17.391
15.16,1,Annie,7,4,57.14,15.217
15.16,236,Lucian,7,5,71.43,15.217
15.16,902,Milio,7,3,42.86,15.217
15.16,82,Mordekaiser,7,5,71.43,15.217
15.16,106,Volibear,7,4,57.14,15.217
15.16,777,Yone,7,5,71.43,15.217
15.16,202,Jhin,6,3,50.0,13.043
15.16,222,Jinx,6,4,66.67,13.043
15.16,90,Malzahar,6,4,66.67,13.043
15.16,78,Poppy,6,2,33.33,13.043
15.16,147,Seraphine,6,1,16.67,13.043
15.16,14,Sion,6,2,33.33,13.043
15.16,901,Smolder,6,3,50.0,13.043
15.16,18,Tristana,6,2,33.33,13.043
15.16,4,TwistedFate,6,2,33.33,13.043
15.16,233,Briar,5,3,60.0,10.87
15.16,81,Ezreal,5,2,40.0,10.87
15.16,86,Garen,5,3,60.0,10.87
15.16,203,Kindred,5,5,100.0,10.87
15.16,117,Lulu,5,3,60.0,10.87
15.16,21,MissFortune,5,2,40.0,10.87
15.16,267,Nami,5,2,40.0,10.87
15.16,27,Singed,5,3,60.0,10.87
15.16,517,Sylas,5,1,20.0,10.87
15.16,67,Vayne,5,1,20.0,10.87
15.16,84,Akali,4,1,25.0,8.696
15.16,523,Aphelios,4,2,50.0,8.696
15.16,31,Chogath,4,3,75.0,8.696
15.16,122,Darius,4,2,50.0,8.696
15.16,245,Ekko,4,3,75.0,8.696
15.16,60,Elise,4,3,75.0,8.696
15.16,887,Gwen,4,3,75.0,8.696
15.16,910,Hwei,4,2,50.0,8.696
15.16,40,Janna,4,3,75.0,8.696
15.16,99,Lux,4,2,50.0,8.696
15.16,11,MasterYi,4,2,50.0,8.696
15.16,58,Renekton,4,0,0.0,8.696
15.16,37,Sona,4,3,75.0,8.696
15.16,16,Soraka,4,2,50.0,8.696
15.16,17,Teemo,4,1,25.0,8.696
15.16,77,Udyr,4,1,25.0,8.696
15.16,234,Viego,4,1,25.0,8.696
15.16,8,Vladimir,4,1,25.0,8.696
15.16,19,Warwick,4,3,75.0,8.696
15.16,157,Yasuo,4,0,0.0,8.696
15.16,103,Ahri,3,0,0.0,6.522
15.16,32,Amumu,3,1,33.33,6.522
15.16,22,Ashe,3,0,0.0,6.522
15.16,9,FiddleSticks,3,2,66.67,6.522
15.16,24,Jax,3,1,33.33,6.522
15.16,43,Karma,3,3,100.0,6.522
15.16,96,KogMaw,3,2,66.67,6.522
15.16,64,LeeSin,3,1,33.33,6.522
15.16,62,MonkeyKing,3,2,66.67,6.522
15.16,950,Naafiri,3,2,66.67,6.522
15.16,518,Neeko,3,1,33.33,6.522
15.16,61,Orianna,3,2,66.67,6.522
15.16,497,Rakan,3,1,33.33,6.522
15.16,107,Rengar,3,2,66.67,6.522
15.16,235,Senna,3,2,66.67,6.522
15.16,875,Sett,3,1,33.33,6.522
15.16,98,Shen,3,2,66.67,6.522
15.16,29,Twitch,3,1,33.33,6.522
15.16,101,Xerath,3,2,66.67,6.522
15.16,83,Yorick,3,2,66.67,6.522
15.16,350,Yuumi,3,2,66.67,6.522
15.16,238,Zed,3,2,66.67,6.522
15.16,266,Aatrox,2,1,50.0,4.348
15.16,166,Akshan,2,2,100.0,4.348
15.16,799,Ambessa,2,1,50.0,4.348
15.16,268,Azir,2,2,100.0,4.348
15.16,200,Belveth,2,1,50.0,4.348
15.16,53,Blitzcrank,2,1,50.0,4.348
15.16,201,Braum,2,1,50.0,4.348
15.16,164,Camille,2,2,100.0,4.348
15.16,42,Corki,2,2,100.0,4.348
15.16,36,DrMundo,2,1,50.0,4.348
15.16,119,Draven,2,1,50.0,4.348
15.16,114,Fiora,2,2,100.0,4.348
15.16,104,Graves,2,0,0.0,4.348
15.16,120,Hecarim,2,1,50.0,4.348
15.16,74,Heimerdinger,2,0,0.0,4.348
15.16,420,Illaoi,2,2,100.0,4.348
15.16,126,Jayce,2,2,100.0,4.348
15.16,38,Kassadin,2,0,0.0,4.348
15.16,55,Katarina,2,1,50.0,4.348
15.16,121,Khazix,2,1,50.0,4.348
15.16,54,Malphite,2,0,0.0,4.348
15.16,57,Maokai,2,0,0.0,4.348
15.16,895,Nilah,2,0,0.0,4.348
15.16,56,Nocturne,2,1,50.0,4.348
15.16,20,Nunu,2,0,0.0,4.348
15.16,80,Pantheon,2,1,50.0,4.348
15.16,555,Pyke,2,1,50.0,4.348
15.16,92,Riven,2,0,0.0,4.348
15.16,35,Shaco,2,1,50.0,4.348
15.16,15,Sivir,2,2,100.0,4.348
15.16,134,Syndra,2,2,100.0,4.348
15.16,223,TahmKench,2,0,0.0,4.348
15.16,48,Trundle,2,2,100.0,4.348
15.16,6,Urgot,2,1,50.0,4.348
15.16,45,Veigar,2,2,100.0,4.348
15.16,112,Viktor,2,0,0.0,4.348
15.16,154,Zac,2,1,50.0,4.348
15.16,12,Alistar,1,0,0.0,2.174
15.16,136,AurelionSol,1,1,100.0,2.174
15.16,893,Aurora,1,0,0.0,2.174
15.16,69,Cassiopeia,1,0,0.0,2.174
15.16,131,Diana,1,1,100.0,2.174
15.16,150,Gnar,1,0,0.0,2.174
15.16,79,Gragas,1,1,100.0,2.174
15.16,39,Irelia,1,0,0.0,2.174
15.16,59,JarvanIV,1,1,100.0,2.174
15.16,897,KSante,1,0,0.0,2.174
15.16,10,Kayle,1,0,0.0,2.174
15.16,141,Kayn,1,0,0.0,2.174
15.16,85,Kennen,1,0,0.0,2.174
15.16,240,Kled,1,0,0.0,2.174
15.16,89,Leona,1,1,100.0,2.174
15.16,876,Lillia,1,0,0.0,2.174
15.16,127,Lissandra,1,0,0.0,2.174
15.16,25,Morgana,1,1,100.0,2.174
15.16,75,Nasus,1,1,100.0,2.174
15.16,76,Nidalee,1,0,0.0,2.174
15.16,516,Ornn,1,0,0.0,2.174
15.16,133,Quinn,1,1,100.0,2.174
15.16,33,Rammus,1,0,0.0,2.174
15.16,360,Samira,1,1,100.0,2.174
15.16,113,Sejuani,1,0,0.0,2.174
15.16,163,Taliyah,1,0,0.0,2.174
15.16,91,Talon,1,0,0.0,2.174
15.16,412,Thresh,1,0,0.0,2.174
15.16,23,Tryndamere,1,0,0.0,2.174
15.16,110,Varus,1,0,0.0,2.174
15.16,254,Vi,1,0,0.0,2.174
15.16,5,XinZhao,1,1,100.0,2.174
15.16,221,Zeri,1,1,100.0,2.174
15.16,26,Zilean,1,1,100.0,2.174
15.16,143,Zyra,1,1,100.0,2.174
