patch,championId,championName,games,wins,win_rate,pick_rate
15.16,51,Caitlyn,8,5,62.5,25.0
15.16,29,Twitch,7,4,57.14,21.875
15.16,222,Jinx,6,4,66.67,18.75
15.16,48,Trundle,6,4,66.67,18.75
15.16,777,Yone,6,2,33.33,18.75
15.16,114,Fiora,5,5,100.0,15.625
15.16,202,Jhin,5,2,40.0,15.625
15.16,145,Kaisa,5,1,20.0,15.625
15.16,99,Lux,5,3,60.0,15.625
15.16,111,Nautilus,5,2,40.0,15.625
15.16,517,Sylas,5,4,80.0,15.625
15.16,32,Amumu,4,1,25.0,12.5
15.16,201,Braum,4,3,75.0,12.5
15.16,245,Ekko,4,3,75.0,12.5
15.16,11,MasterYi,4,3,75.0,12.5
15.16,21,MissFortune,4,2,50.0,12.5
15.16,2,Olaf,4,0,0.0,12.5
15.16,234,Viego,4,2,50.0,12.5
15.16,101,Xerath,4,2,50.0,12.5
15.16,103,Ahri,3,1,33.33,9.375
15.16,84,Akali,3,2,66.67,9.375
15.16,799,Ambessa,3,0,0.0,9.375
15.16,53,Blitzcrank,3,1,33.33,9.375
15.16,122,Darius,3,1,33.33,9.375
15.16,81,Ezreal,3,1,33.33,9.375
15.16,9,FiddleSticks,3,1,33.33,9.375
15.16,105,Fizz,3,2,66.67,9.375
15.16,420,Illaoi,3,1,33.33,9.375
15.16,24,Jax,3,3,100.0,9.375
15.16,876,Lillia,3,0,0.0,9.375
15.16,90,Malzahar,3,1,33.33,9.375
15.16,267,Nami,3,1,33.33,9.375
15.16,518,Neeko,3,1,33.33,9.375
15.16,80,Pantheon,3,1,33.33,9.375
15.16,35,Shaco,3,2,66.67,9.375
15.16,901,Smolder,3,3,100.0,9.375
15.16,37,Sona,3,2,66.67,9.375
15.16,50,Swain,3,1,33.33,9.375
15.16,91,Talon,3,1,33.33,9.375
15.16,4,TwistedFate,3,2,66.67,9.375
15.16,77,Udyr,3,1,33.33,9.375
15.16,110,Varus,3,2,66.67,9.375
15.16,67,Vayne,3,1,33.33,9.375
15.16,19,Warwick,3,2,66.67,9.375
15.16,350,Yuumi,3,2,66.67,9.375
15.16,154,Zac,3,1,33.33,9.375
15.16,238,Zed,3,0,0.0,9.375
15.16,221,Zeri,3,2,66.67,9.375
15.16,266,Aatrox,2,1,50.0,6.25
15.16,166,Akshan,2,1,50.0,6.25
15.16,34,Anivia,2,0,0.0,6.25
15.16,523,Aphelios,2,0,0.0,6.25
15.16,893,Aurora,2,2,100.0,6.25
15.16,63,Brand,2,1,50.0,6.25
15.16,233,Briar,2,1,50.0,6.25
15.16,31,Chogath,2,1,50.0,6.25
15.16,42,Corki,2,1,50.0,6.25
15.16,36,DrMundo,2,0,0.0,6.25
15.16,28,Evelynn,2,2,100.0,6.25
15.16,3,Galio,2,0,0.0,6.25
15.16,86,Garen,2,1,50.0,6.25
15.16,79,Gragas,2,1,50.0,6.25
15.16,104,Graves,2,2,100.0,6.25
15.16,910,Hwei,2,2,100.0,6.25
15.16,126,Jayce,2,2,100.0,6.25
15.16,38,Kassadin,2,2,100.0,6.25
15.16,10,Kayle,2,0,0.0,6.25
15.16,141,Kayn,2,0,0.0,6.25
15.16,85,Kennen,2,0,0.0,6.25
15.16,96,KogMaw,2,1,50.0,6.25
15.16,7,Leblanc,2,0,0.0,6.25
15.16,89,Leona,2,1,50.0,6.25
15.16,127,Lissandra,2,1,50.0,6.25
15.16,117,Lulu,2,0,0.0,6.25
15.16,54,Malphite,2,2,100.0,6.25
15.16,800,Mel,2,0,0.0,6.25
15.16,76,Nidalee,2,0,0.0,6.25
15.16,516,Ornn,2,1,50.0,6.25
15.16,133,Quinn,2,1,50.0,6.25
15.16,68,Rumble,2,2,100.0,6.25
15.16,360,Samira,2,1,50.0,6.25
15.16,147,Seraphine,2,2,100.0,6.25
