patch,championId,championName,games,wins,win_rate,pick_rate
15.10,412,Thresh,6,1,16.67,40.0
15.10,58,Renekton,5,3,60.0,33.333
15.10,901,Smolder,5,4,80.0,33.333
15.10,86,Garen,4,3,75.0,26.667
15.10,222,Jinx,4,1,25.0,26.667
15.10,236,Lucian,4,3,75.0,26.667
15.10,75,Nasus,4,3,75.0,26.667
15.10,36,DrMundo,3,0,0.0,20.0
15.10,24,Jax,3,2,66.67,20.0
15.10,141,Kayn,3,0,0.0,20.0
15.10,902,Milio,3,1,33.33,20.0
15.10,45,Veigar,3,2,66.67,20.0
15.10,103,Ahri,2,2,100.0,13.333
15.10,12,Alistar,2,1,50.0,13.333
15.10,799,Ambessa,2,0,0.0,13.333
15.10,32,Amumu,2,2,100.0,13.333
15.10,22,Ashe,2,1,50.0,13.333
15.10,136,AurelionSol,2,2,100.0,13.333
15.10,63,Brand,2,0,0.0,13.333
15.10,233,Briar,2,1,50.0,13.333
15.10,245,Ekko,2,0,0.0,13.333
15.10,28,Evelynn,2,1,50.0,13.333
15.10,81,Ezreal,2,1,50.0,13.333
15.10,887,Gwen,2,0,0.0,13.333
15.10,145,Kaisa,2,1,50.0,13.333
15.10,90,Malzahar,2,1,50.0,13.333
15.10,21,MissFortune,2,1,50.0,13.333
15.10,62,MonkeyKing,2,2,100.0,13.333
15.10,82,Mordekaiser,2,1,50.0,13.333
15.10,950,Naafiri,2,1,50.0,13.333
15.10,267,Nami,2,1,50.0,13.333
15.10,78,Poppy,2,2,100.0,13.333
15.10,50,Swain,2,1,50.0,13.333
15.10,17,Teemo,2,1,50.0,13.333
15.10,18,Tristana,2,1,50.0,13.333
15.10,48,Trundle,2,0,0.0,13.333
15.10,4,TwistedFate,2,2,100.0,13.333
15.10,234,Viego,2,0,0.0,13.333
15.10,106,Volibear,2,2,100.0,13.333
15.10,19,Warwick,2,2,100.0,13.333
15.10,157,Yasuo,2,0,0.0,13.333
15.10,83,Yorick,2,1,50.0,13.333
15.10,154,Zac,2,2,100.0,13.333
15.10,266,Aatrox,1,1,100.0,6.667
15.10,166,Akshan,1,0,0.0,6.667
15.10,34,Anivia,1,0,0.0,6.667
15.10,1,Annie,1,1,100.0,6.667
15.10,523,Aphelios,1,1,100.0,6.667
15.10,432,Bard,1,1,100.0,6.667
15.10,201,Braum,1,1,100.0,6.667
15.10,51,Caitlyn,1,0,0.0,6.667
15.10,164,Camille,1,1,100.0,6.667
15.10,31,Chogath,1,1,100.0,6.667
15.10,122,Darius,1,0,0.0,6.667
15.10,119,Draven,1,0,0.0,6.667
15.10,60,Elise,1,1,100.0,6.667
15.10,41,Gangplank,1,0,0.0,6.667
15.10,910,Hwei,1,0,0.0,6.667
15.10,59,JarvanIV,1,1,100.0,6.667
15.10,43,Karma,1,0,0.0,6.667
15.10,85,Kennen,1,0,0.0,6.667
15.10,121,Khazix,1,1,100.0,6.667
15.10,96,KogMaw,1,0,0.0,6.667
15.10,99,Lux,1,1,100.0,6.667
15.10,57,Maokai,1,0,0.0,6.667
15.10,11,MasterYi,1,0,0.0,6.667
15.10,25,Morgana,1,1,100.0,6.667
15.10,111,Nautilus,1,0,0.0,6.667
15.10,518,Neeko,1,0,0.0,6.667
15.10,61,Orianna,1,1,100.0,6.667
15.10,80,Pantheon,1,0,0.0,6.667
15.10,526,Rell,1,1,100.0,6.667
15.10,13,Ryze,1,0,0.0,6.667
15.10,235,Senna,1,0,0.0,6.667
15.10,147,Seraphine,1,1,100.0,6.667
15.10,35,Shaco,1,0,0.0,6.667
15.10,16,Soraka,1,1,100.0,6.667
15.10,223,TahmKench,1,1,100.0,6.667
15.10,163,Taliyah,1,0,0.0,6.667
15.10,29,Twitch,1,1,100.0,6.667
15.10,67,Vayne,1,0,0.0,6.667
15.10,254,Vi,1,0,0.0,6.667
15.10,112,Viktor,1,1,100.0,6.667
15.10,238,Zed,1,0,0.0,6.667
