patch,K,SSE,silhouette
15.19,2,470.8835348367237,0.4002409401553412
15.19,3,329.14770305532926,0.44181302618148155
15.19,4,226.19111783720737,0.42542499156186037
15.19,5,163.03240470537958,0.44355247042185897
15.19,6,126.90377852339225,0.4909110247676328
15.19,7,101.75906364196666,0.5240705915102618
15.19,8,86.61830346671336,0.48931675515738354
15.19,9,72.98999422115742,0.5091831434112168
15.19,10,65.57310674425845,0.49138455873126147
