patch,championId,championName,games,wins,win_rate,pick_rate
15.2,800,Mel,9,4,44.44,42.857
15.2,222,Jinx,6,5,83.33,28.571
15.2,202,Jhin,5,4,80.0,23.81
15.2,13,Ryze,5,0,0.0,23.81
15.2,147,Seraphine,5,3,60.0,23.81
15.2,350,Yuumi,5,2,40.0,23.81
15.2,81,Ezreal,4,3,75.0,19.048
15.2,3,Galio,4,2,50.0,19.048
15.2,117,Lulu,4,2,50.0,19.048
15.2,21,MissFortune,4,2,50.0,19.048
15.2,56,Nocturne,4,1,25.0,19.048
15.2,67,Vayne,4,1,25.0,19.048
15.2,234,Viego,4,1,25.0,19.048
15.2,83,Yorick,4,0,0.0,19.048
15.2,1,Annie,3,1,33.33,14.286
15.2,55,Katarina,3,1,33.33,14.286
15.2,54,Malphite,3,2,66.67,14.286
15.2,90,Malzahar,3,2,66.67,14.286
15.2,267,Nami,3,2,66.67,14.286
15.2,33,Rammus,3,0,0.0,14.286
15.2,875,Sett,3,1,33.33,14.286
15.2,98,Shen,3,3,100.0,14.286
15.2,901,Smolder,3,0,0.0,14.286
15.2,19,Warwick,3,3,100.0,14.286
15.2,101,Xerath,3,0,0.0,14.286
15.2,103,Ahri,2,1,50.0,9.524
15.2,166,Akshan,2,1,50.0,9.524
15.2,32,Amumu,2,1,50.0,9.524
15.2,22,Ashe,2,1,50.0,9.524
15.2,893,Aurora,2,1,50.0,9.524
15.2,233,Briar,2,1,50.0,9.524
15.2,51,Caitlyn,2,1,50.0,9.524
15.2,36,DrMundo,2,1,50.0,9.524
15.2,104,Graves,2,1,50.0,9.524
15.2,145,Kaisa,2,2,100.0,9.524
15.2,38,Kassadin,2,1,50.0,9.524
15.2,240,Kled,2,0,0.0,9.524
15.2,876,Lillia,2,2,100.0,9.524
15.2,236,Lucian,2,0,0.0,9.524
15.2,99,Lux,2,1,50.0,9.524
15.2,11,MasterYi,2,1,50.0,9.524
15.2,902,Milio,2,1,50.0,9.524
15.2,62,MonkeyKing,2,1,50.0,9.524
15.2,82,Mordekaiser,2,2,100.0,9.524
15.2,20,Nunu,2,0,0.0,9.524
15.2,2,Olaf,2,2,100.0,9.524
15.2,80,Pantheon,2,2,100.0,9.524
15.2,888,Renata,2,2,100.0,9.524
15.2,223,TahmKench,2,0,0.0,9.524
15.2,163,Taliyah,2,1,50.0,9.524
15.2,17,Teemo,2,1,50.0,9.524
15.2,711,Vex,2,0,0.0,9.524
15.2,106,Volibear,2,0,0.0,9.524
15.2,221,Zeri,2,0,0.0,9.524
15.2,84,Akali,1,1,100.0,4.762
15.2,200,Belveth,1,0,0.0,4.762
15.2,63,Brand,1,1,100.0,4.762
15.2,201,Braum,1,0,0.0,4.762
15.2,164,Camille,1,1,100.0,4.762
15.2,122,Darius,1,1,100.0,4.762
15.2,119,Draven,1,0,0.0,4.762
15.2,9,FiddleSticks,1,1,100.0,4.762
15.2,86,Garen,1,1,100.0,4.762
15.2,887,Gwen,1,1,100.0,4.762
15.2,120,Hecarim,1,0,0.0,4.762
15.2,74,Heimerdinger,1,1,100.0,4.762
15.2,420,Illaoi,1,1,100.0,4.762
15.2,59,JarvanIV,1,1,100.0,4.762
15.2,897,KSante,1,1,100.0,4.762
15.2,30,Karthus,1,1,100.0,4.762
15.2,141,Kayn,1,0,0.0,4.762
15.2,96,KogMaw,1,0,0.0,4.762
15.2,7,Leblanc,1,0,0.0,4.762
15.2,57,Maokai,1,1,100.0,4.762
15.2,25,Morgana,1,0,0.0,4.762
15.2,950,Naafiri,1,0,0.0,4.762
15.2,75,Nasus,1,1,100.0,4.762
15.2,111,Nautilus,1,0,0.0,4.762
15.2,518,Neeko,1,0,0.0,4.762
15.2,61,Orianna,1,1,100.0,4.762
15.2,516,Ornn,1,1,100.0,4.762
15.2,246,Qiyana,1,1,100.0,4.762
15.2,133,Quinn,1,0,0.0,4.762
15.2,497,Rakan,1,0,0.0,4.762
15.2,421,RekSai,1,1,100.0,4.762
15.2,68,Rumble,1,1,100.0,4.762
15.2,235,Senna,1,0,0.0,4.762
15.2,35,Shaco,1,1,100.0,4.762
15.2,27,Singed,1,0,0.0,4.762
15.2,16,Soraka,1,0,0.0,4.762
15.2,50,Swain,1,1,100.0,4.762
15.2,134,Syndra,1,1,100.0,4.762
15.2,412,Thresh,1,1,100.0,4.762
15.2,18,Tristana,1,1,100.0,4.762
15.2,48,Trundle,1,1,100.0,4.762
15.2,23,Tryndamere,1,1,100.0,4.762
15.2,77,Udyr,1,1,100.0,4.762
15.2,6,Urgot,1,0,0.0,4.762
15.2,110,Varus,1,1,100.0,4.762
15.2,161,Velkoz,1,0,0.0,4.762
15.2,112,Viktor,1,0,0.0,4.762
15.2,5,XinZhao,1,1,100.0,4.762
15.2,157,Yasuo,1,1,100.0,4.762
15.2,777,Yone,1,0,0.0,4.762
15.2,142,Zoe,1,1,100.0,4.762
15.2,143,Zyra,1,1,100.0,4.762
