patch,championId,championName,games,wins,win_rate,pick_rate
15.4,11,MasterYi,5,5,100.0,71.429
15.4,51,Caitlyn,4,1,25.0,57.143
15.4,136,AurelionSol,3,0,0.0,42.857
15.4,910,Hwei,3,2,66.67,42.857
15.4,99,Lux,3,2,66.67,42.857
15.4,266,Aatrox,2,1,50.0,28.571
15.4,131,Diana,2,1,50.0,28.571
15.4,81,Ezreal,2,2,100.0,28.571
15.4,43,Karma,2,1,50.0,28.571
15.4,236,Lucian,2,1,50.0,28.571
15.4,57,Maokai,2,2,100.0,28.571
15.4,267,Nami,2,0,0.0,28.571
15.4,901,Smolder,2,0,0.0,28.571
15.4,101,Xerath,2,0,0.0,28.571
15.4,84,Akali,1,0,0.0,14.286
15.4,22,Ashe,1,0,0.0,14.286
15.4,164,Camille,1,0,0.0,14.286
15.4,31,Chogath,1,0,0.0,14.286
15.4,42,Corki,1,0,0.0,14.286
15.4,122,Darius,1,0,0.0,14.286
15.4,119,Draven,1,1,100.0,14.286
15.4,41,Gangplank,1,1,100.0,14.286
15.4,104,Graves,1,0,0.0,14.286
15.4,39,Irelia,1,1,100.0,14.286
15.4,24,Jax,1,1,100.0,14.286
15.4,222,Jinx,1,1,100.0,14.286
15.4,897,KSante,1,0,0.0,14.286
15.4,38,Kassadin,1,1,100.0,14.286
15.4,10,Kayle,1,0,0.0,14.286
15.4,121,Khazix,1,0,0.0,14.286
15.4,117,Lulu,1,0,0.0,14.286
15.4,90,Malzahar,1,1,100.0,14.286
15.4,902,Milio,1,1,100.0,14.286
15.4,950,Naafiri,1,0,0.0,14.286
15.4,111,Nautilus,1,1,100.0,14.286
15.4,56,Nocturne,1,0,0.0,14.286
15.4,555,Pyke,1,0,0.0,14.286
15.4,35,Shaco,1,0,0.0,14.286
15.4,37,Sona,1,1,100.0,14.286
15.4,91,Talon,1,1,100.0,14.286
15.4,17,Teemo,1,1,100.0,14.286
15.4,67,Vayne,1,1,100.0,14.286
15.4,161,Velkoz,1,1,100.0,14.286
15.4,254,Vi,1,0,0.0,14.286
15.4,106,Volibear,1,1,100.0,14.286
15.4,157,Yasuo,1,1,100.0,14.286
15.4,777,Yone,1,1,100.0,14.286
15.4,143,Zyra,1,0,0.0,14.286
