patch,championId,championName,games,wins,win_rate,pick_rate
15.4,103,Ahri,4,1,25.0,26.667
15.4,166,Akshan,4,2,50.0,26.667
15.4,51,Caitlyn,4,2,50.0,26.667
15.4,222,Jinx,4,2,50.0,26.667
15.4,121,Khazix,4,2,50.0,26.667
15.4,164,Camille,3,1,33.33,20.0
15.4,86,Garen,3,2,66.67,20.0
15.4,202,Jhin,3,2,66.67,20.0
15.4,99,Lux,3,1,33.33,20.0
15.4,90,Malzahar,3,0,0.0,20.0
15.4,800,Mel,3,1,33.33,20.0
15.4,80,Pantheon,3,2,66.67,20.0
15.4,497,Rakan,3,2,66.67,20.0
15.4,35,Shaco,3,1,33.33,20.0
15.4,223,TahmKench,3,2,66.67,20.0
15.4,77,Udyr,3,0,0.0,20.0
15.4,45,Veigar,3,1,33.33,20.0
15.4,32,Amumu,2,2,100.0,13.333
15.4,34,Anivia,2,0,0.0,13.333
15.4,63,Brand,2,0,0.0,13.333
15.4,31,Chogath,2,0,0.0,13.333
15.4,122,Darius,2,2,100.0,13.333
15.4,131,Diana,2,0,0.0,13.333
15.4,36,DrMundo,2,0,0.0,13.333
15.4,28,Evelynn,2,1,50.0,13.333
15.4,81,Ezreal,2,1,50.0,13.333
15.4,910,Hwei,2,2,100.0,13.333
15.4,39,Irelia,2,1,50.0,13.333
15.4,7,Leblanc,2,2,100.0,13.333
15.4,876,Lillia,2,1,50.0,13.333
15.4,236,Lucian,2,1,50.0,13.333
15.4,21,MissFortune,2,1,50.0,13.333
15.4,895,Nilah,2,1,50.0,13.333
15.4,61,Orianna,2,1,50.0,13.333
15.4,98,Shen,2,2,100.0,13.333
15.4,134,Syndra,2,2,100.0,13.333
15.4,412,Thresh,2,1,50.0,13.333
15.4,112,Viktor,2,2,100.0,13.333
15.4,19,Warwick,2,2,100.0,13.333
15.4,83,Yorick,2,0,0.0,13.333
15.4,350,Yuumi,2,1,50.0,13.333
15.4,84,Akali,1,0,0.0,6.667
15.4,12,Alistar,1,0,0.0,6.667
15.4,799,Ambessa,1,0,0.0,6.667
15.4,22,Ashe,1,1,100.0,6.667
15.4,201,Braum,1,0,0.0,6.667
15.4,233,Briar,1,0,0.0,6.667
15.4,42,Corki,1,1,100.0,6.667
15.4,150,Gnar,1,0,0.0,6.667
15.4,887,Gwen,1,1,100.0,6.667
15.4,59,JarvanIV,1,1,100.0,6.667
15.4,24,Jax,1,1,100.0,6.667
15.4,126,Jayce,1,1,100.0,6.667
15.4,897,KSante,1,1,100.0,6.667
15.4,43,Karma,1,1,100.0,6.667
15.4,141,Kayn,1,0,0.0,6.667
15.4,127,Lissandra,1,1,100.0,6.667
15.4,117,Lulu,1,1,100.0,6.667
15.4,902,Milio,1,1,100.0,6.667
15.4,25,Morgana,1,0,0.0,6.667
15.4,56,Nocturne,1,1,100.0,6.667
15.4,20,Nunu,1,0,0.0,6.667
15.4,555,Pyke,1,1,100.0,6.667
15.4,421,RekSai,1,1,100.0,6.667
15.4,58,Renekton,1,0,0.0,6.667
15.4,92,Riven,1,1,100.0,6.667
15.4,68,Rumble,1,0,0.0,6.667
15.4,360,Samira,1,0,0.0,6.667
15.4,147,Seraphine,1,1,100.0,6.667
15.4,14,Sion,1,1,100.0,6.667
15.4,901,Smolder,1,0,0.0,6.667
15.4,37,Sona,1,1,100.0,6.667
15.4,16,Soraka,1,0,0.0,6.667
15.4,50,Swain,1,0,0.0,6.667
15.4,18,Tristana,1,0,0.0,6.667
15.4,48,Trundle,1,0,0.0,6.667
15.4,23,Tryndamere,1,1,100.0,6.667
15.4,6,Urgot,1,0,0.0,6.667
15.4,110,Varus,1,1,100.0,6.667
15.4,67,Vayne,1,0,0.0,6.667
15.4,101,Xerath,1,1,100.0,6.667
15.4,5,XinZhao,1,1,100.0,6.667
15.4,157,Yasuo,1,0,0.0,6.667
15.4,238,Zed,1,0,0.0,6.667
15.4,221,Zeri,1,1,100.0,6.667
15.4,26,Zilean,1,1,100.0,6.667
15.4,143,Zyra,1,1,100.0,6.667
