cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
4,13,100.0,4.547896551724139,6.746724137931036
3,23,56.337746478873235,6.266718309859156,0.0
0,57,52.132701421800945,5.790132701421802,7.225810426540284
2,41,48.4379375,11.748237499999998,9.84146875
1,25,0.0,3.188555555555556,3.832533333333333
