cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
0,30,100.0,4.220454545454546,3.7877878787878783
2,12,56.09731707317073,15.76646341463414,0.0
3,32,53.333703703703705,17.01054074074074,11.772318518518517
1,32,21.428571428571427,6.88775,13.392750000000001
4,14,0.0,4.047266666666666,0.0
