cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
3,29,100.0,2.8446000000000002,2.586125
0,52,54.5945945945946,6.6263945945945935,7.362562162162162
4,29,52.94159663865547,14.64775630252101,10.228899159663865
2,22,33.96188679245283,5.75788679245283,0.0
1,26,0.0,4.325263157894737,7.138473684210526
