patch,championId,championName,games,wins,win_rate,pick_rate
15.20,893,Aurora,3,1,33.33,6.0
15.20,233,Briar,3,3,100.0,6.0
15.20,122,Darius,3,2,66.67,6.0
15.20,120,Hecarim,3,3,100.0,6.0
15.20,910,Hwei,3,1,33.33,6.0
15.20,420,Illaoi,3,2,66.67,6.0
15.20,55,Katarina,3,1,33.33,6.0
15.20,96,KogMaw,3,0,0.0,6.0
15.20,876,Lillia,3,1,33.33,6.0
15.20,90,Malzahar,3,1,33.33,6.0
15.20,950,Naafiri,3,1,33.33,6.0
15.20,267,Nami,3,3,100.0,6.0
15.20,421,RekSai,3,1,33.33,6.0
15.20,92,Riven,3,0,0.0,6.0
15.20,147,Seraphine,3,0,0.0,6.0
15.20,6,Urgot,3,2,66.67,6.0
15.20,67,Vayne,3,0,0.0,6.0
15.20,234,Viego,3,2,66.67,6.0
15.20,143,Zyra,3,1,33.33,6.0
15.20,12,Alistar,2,1,50.0,4.0
15.20,523,Aphelios,2,1,50.0,4.0
15.20,136,AurelionSol,2,1,50.0,4.0
15.20,200,Belveth,2,2,100.0,4.0
15.20,53,Blitzcrank,2,0,0.0,4.0
15.20,63,Brand,2,0,0.0,4.0
15.20,119,Draven,2,0,0.0,4.0
15.20,28,Evelynn,2,1,50.0,4.0
15.20,9,FiddleSticks,2,2,100.0,4.0
15.20,150,Gnar,2,1,50.0,4.0
15.20,39,Irelia,2,0,0.0,4.0
15.20,40,Janna,2,1,50.0,4.0
15.20,7,Leblanc,2,1,50.0,4.0
15.20,20,Nunu,2,1,50.0,4.0
15.20,2,Olaf,2,1,50.0,4.0
15.20,516,Ornn,2,0,0.0,4.0
15.20,133,Quinn,2,2,100.0,4.0
15.20,360,Samira,2,0,0.0,4.0
15.20,14,Sion,2,2,100.0,4.0
15.20,15,Sivir,2,1,50.0,4.0
15.20,37,Sona,2,1,50.0,4.0
15.20,44,Taric,2,2,100.0,4.0
15.20,17,Teemo,2,1,50.0,4.0
15.20,77,Udyr,2,1,50.0,4.0
15.20,106,Volibear,2,1,50.0,4.0
15.20,19,Warwick,2,1,50.0,4.0
15.20,154,Zac,2,2,100.0,4.0
15.20,142,Zoe,2,1,50.0,4.0
15.20,166,Akshan,1,1,100.0,2.0
15.20,32,Amumu,1,0,0.0,2.0
15.20,34,Anivia,1,0,0.0,2.0
15.20,1,Annie,1,1,100.0,2.0
15.20,268,Azir,1,1,100.0,2.0
15.20,201,Braum,1,1,100.0,2.0
15.20,42,Corki,1,0,0.0,2.0
15.20,60,Elise,1,1,100.0,2.0
15.20,126,Jayce,1,0,0.0,2.0
15.20,897,KSante,1,0,0.0,2.0
15.20,429,Kalista,1,1,100.0,2.0
15.20,30,Karthus,1,0,0.0,2.0
15.20,10,Kayle,1,1,100.0,2.0
15.20,121,Khazix,1,0,0.0,2.0
15.20,240,Kled,1,1,100.0,2.0
15.20,54,Malphite,1,1,100.0,2.0
15.20,62,MonkeyKing,1,1,100.0,2.0
15.20,518,Neeko,1,0,0.0,2.0
15.20,76,Nidalee,1,0,0.0,2.0
15.20,895,Nilah,1,1,100.0,2.0
15.20,78,Poppy,1,1,100.0,2.0
15.20,33,Rammus,1,0,0.0,2.0
15.20,113,Sejuani,1,1,100.0,2.0
15.20,875,Sett,1,0,0.0,2.0
15.20,98,Shen,1,0,0.0,2.0
15.20,102,Shyvana,1,1,100.0,2.0
15.20,27,Singed,1,0,0.0,2.0
15.20,134,Syndra,1,0,0.0,2.0
15.20,223,TahmKench,1,1,100.0,2.0
15.20,48,Trundle,1,0,0.0,2.0
15.20,4,TwistedFate,1,0,0.0,2.0
15.20,110,Varus,1,1,100.0,2.0
15.20,711,Vex,1,1,100.0,2.0
15.20,254,Vi,1,1,100.0,2.0
15.20,498,Xayah,1,1,100.0,2.0
15.20,101,Xerath,1,1,100.0,2.0
15.20,5,XinZhao,1,0,0.0,2.0
15.20,83,Yorick,1,1,100.0,2.0
15.20,350,Yuumi,1,0,0.0,2.0
15.20,115,Ziggs,1,1,100.0,2.0
