patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.20,24,Jax,2,1,50.0,5.263,10.526
15.20,43,Karma,2,1,50.0,5.263,0.0
15.20,30,Karthus,2,1,50.0,5.263,0.0
15.20,38,Kassadin,2,1,50.0,5.263,5.263
15.20,10,Kayle,2,1,50.0,5.263,0.0
15.20,121,Khazix,2,0,0.0,5.263,2.632
15.20,203,Kindred,2,2,100.0,5.263,7.895
15.20,240,Kled,2,0,0.0,5.263,0.0
15.20,7,Leblanc,2,0,0.0,5.263,18.421
15.20,64,LeeSin,2,1,50.0,5.263,5.263
15.20,90,Malzahar,2,1,50.0,5.263,18.421
15.20,75,Nasus,2,1,50.0,5.263,5.263
15.20,76,Nidalee,2,1,50.0,5.263,0.0
15.20,20,Nunu,2,0,0.0,5.263,2.632
15.20,61,Orianna,2,2,100.0,5.263,2.632
15.20,516,Ornn,2,2,100.0,5.263,0.0
15.20,133,Quinn,2,2,100.0,5.263,18.421
15.20,421,RekSai,2,1,50.0,5.263,5.263
15.20,113,Sejuani,2,2,100.0,5.263,2.632
15.20,875,Sett,2,0,0.0,5.263,5.263
15.20,14,Sion,2,2,100.0,5.263,2.632
15.20,901,Smolder,2,0,0.0,5.263,5.263
15.20,50,Swain,2,1,50.0,5.263,2.632
15.20,17,Teemo,2,2,100.0,5.263,18.421
15.20,29,Twitch,2,1,50.0,5.263,10.526
15.20,254,Vi,2,2,100.0,5.263,0.0
15.20,112,Viktor,2,0,0.0,5.263,0.0
15.20,83,Yorick,2,2,100.0,5.263,13.158
15.20,115,Ziggs,2,1,50.0,5.263,2.632
15.20,142,Zoe,2,0,0.0,5.263,0.0
15.20,84,Akali,1,0,0.0,2.632,21.053
15.20,523,Aphelios,1,0,0.0,2.632,0.0
15.20,893,Aurora,1,0,0.0,2.632,0.0
15.20,53,Blitzcrank,1,0,0.0,2.632,13.158
15.20,201,Braum,1,1,100.0,2.632,7.895
15.20,9,FiddleSticks,1,1,100.0,2.632,0.0
15.20,105,Fizz,1,0,0.0,2.632,7.895
15.20,150,Gnar,1,1,100.0,2.632,2.632
15.20,104,Graves,1,1,100.0,2.632,0.0
15.20,74,Heimerdinger,1,0,0.0,2.632,2.632
15.20,910,Hwei,1,0,0.0,2.632,5.263
15.20,40,Janna,1,1,100.0,2.632,0.0
15.20,897,KSante,1,1,100.0,2.632,7.895
15.20,89,Leona,1,0,0.0,2.632,2.632
15.20,57,Maokai,1,1,100.0,2.632,0.0
15.20,518,Neeko,1,1,100.0,2.632,10.526
15.20,895,Nilah,1,0,0.0,2.632,0.0
15.20,56,Nocturne,1,1,100.0,2.632,2.632
15.20,2,Olaf,1,0,0.0,2.632,0.0
15.20,80,Pantheon,1,1,100.0,2.632,7.895
15.20,497,Rakan,1,0,0.0,2.632,0.0
15.20,33,Rammus,1,0,0.0,2.632,5.263
15.20,107,Rengar,1,0,0.0,2.632,26.316
15.20,92,Riven,1,1,100.0,2.632,0.0
15.20,360,Samira,1,1,100.0,2.632,5.263
15.20,102,Shyvana,1,1,100.0,2.632,2.632
15.20,27,Singed,1,1,100.0,2.632,0.0
15.20,15,Sivir,1,1,100.0,2.632,2.632
15.20,134,Syndra,1,1,100.0,2.632,2.632
15.20,44,Taric,1,0,0.0,2.632,2.632
15.20,18,Tristana,1,1,100.0,2.632,10.526
15.20,48,Trundle,1,0,0.0,2.632,2.632
15.20,77,Udyr,1,1,100.0,2.632,2.632
15.20,6,Urgot,1,0,0.0,2.632,2.632
15.20,110,Varus,1,1,100.0,2.632,2.632
15.20,8,Vladimir,1,0,0.0,2.632,5.263
15.20,498,Xayah,1,1,100.0,2.632,0.0
15.20,101,Xerath,1,0,0.0,2.632,0.0
15.20,350,Yuumi,1,0,0.0,2.632,5.263
15.20,154,Zac,1,1,100.0,2.632,0.0
15.20,221,Zeri,1,0,0.0,2.632,0.0
15.20,26,Zilean,1,1,100.0,2.632,0.0
15.20,143,Zyra,1,1,100.0,2.632,7.895
