patch,K,SSE,silhouette
15.6,2,405.7841582814036,0.29398756648576446
15.6,3,273.14218984876385,0.3703277851178926
15.6,4,190.74783862663924,0.44873661446291374
15.6,5,140.7720098552811,0.47762086776377366
15.6,6,109.59500331334833,0.516118879525978
15.6,7,78.01541647041084,0.5842913368699026
15.6,8,64.77883221799429,0.5228303792296506
15.6,9,57.0316284810735,0.5353026434801041
15.6,10,50.04056014415518,0.5200609287487835
