patch,championId,championName,games,wins,win_rate,pick_rate
15.1,40,Janna,2,0,0.0,100.0
15.1,32,Amumu,1,1,100.0,50.0
15.1,42,Corki,1,1,100.0,50.0
15.1,122,Darius,1,0,0.0,50.0
15.1,36,DrMundo,1,1,100.0,50.0
15.1,60,Elise,1,0,0.0,50.0
15.1,910,Hwei,1,1,100.0,50.0
15.1,59,JarvanIV,1,0,0.0,50.0
15.1,202,Jhin,1,0,0.0,50.0
15.1,897,KSante,1,0,0.0,50.0
15.1,99,Lux,1,0,0.0,50.0
15.1,21,MissFortune,1,1,100.0,50.0
15.1,82,Mordekaiser,1,1,100.0,50.0
15.1,25,Morgana,1,1,100.0,50.0
15.1,267,Nami,1,1,100.0,50.0
15.1,516,Ornn,1,0,0.0,50.0
15.1,101,Xerath,1,0,0.0,50.0
15.1,5,XinZhao,1,1,100.0,50.0
15.1,142,Zoe,1,1,100.0,50.0
