patch,championId,championName,games,wins,win_rate,pick_rate
15.13,200,Belveth,3,2,66.67,7.143
15.13,122,Darius,3,0,0.0,7.143
15.13,131,Diana,3,2,66.67,7.143
15.13,9,FiddleSticks,3,3,100.0,7.143
15.13,86,Garen,3,2,66.67,7.143
15.13,887,Gwen,3,2,66.67,7.143
15.13,74,Heimerdinger,3,2,66.67,7.143
15.13,910,Hwei,3,1,33.33,7.143
15.13,145,Kaisa,3,1,33.33,7.143
15.13,203,Kindred,3,2,66.67,7.143
15.13,64,LeeSin,3,0,0.0,7.143
15.13,89,Leona,3,0,0.0,7.143
15.13,236,Lucian,3,2,66.67,7.143
15.13,54,Malphite,3,1,33.33,7.143
15.13,82,Mordekaiser,3,1,33.33,7.143
15.13,25,Morgana,3,0,0.0,7.143
15.13,360,Samira,3,1,33.33,7.143
15.13,235,Senna,3,0,0.0,7.143
15.13,875,Sett,3,1,33.33,7.143
15.13,14,Sion,3,2,66.67,7.143
15.13,37,Sona,3,2,66.67,7.143
15.13,161,Velkoz,3,2,66.67,7.143
15.13,234,Viego,3,0,0.0,7.143
15.13,12,Alistar,2,1,50.0,4.762
15.13,22,Ashe,2,1,50.0,4.762
15.13,268,Azir,2,2,100.0,4.762
15.13,201,Braum,2,2,100.0,4.762
15.13,31,Chogath,2,1,50.0,4.762
15.13,245,Ekko,2,1,50.0,4.762
15.13,41,Gangplank,2,1,50.0,4.762
15.13,24,Jax,2,1,50.0,4.762
15.13,55,Katarina,2,1,50.0,4.762
15.13,121,Khazix,2,2,100.0,4.762
15.13,96,KogMaw,2,2,100.0,4.762
15.13,11,MasterYi,2,1,50.0,4.762
15.13,20,Nunu,2,0,0.0,4.762
15.13,2,Olaf,2,1,50.0,4.762
15.13,526,Rell,2,2,100.0,4.762
15.13,68,Rumble,2,1,50.0,4.762
15.13,98,Shen,2,1,50.0,4.762
15.13,901,Smolder,2,0,0.0,4.762
15.13,16,Soraka,2,0,0.0,4.762
15.13,17,Teemo,2,1,50.0,4.762
15.13,77,Udyr,2,1,50.0,4.762
15.13,110,Varus,2,1,50.0,4.762
15.13,67,Vayne,2,0,0.0,4.762
15.13,711,Vex,2,1,50.0,4.762
15.13,350,Yuumi,2,1,50.0,4.762
15.13,154,Zac,2,1,50.0,4.762
15.13,238,Zed,2,0,0.0,4.762
15.13,115,Ziggs,2,1,50.0,4.762
15.13,523,Aphelios,1,1,100.0,2.381
15.13,893,Aurora,1,1,100.0,2.381
15.13,53,Blitzcrank,1,1,100.0,2.381
15.13,164,Camille,1,0,0.0,2.381
15.13,42,Corki,1,1,100.0,2.381
15.13,119,Draven,1,0,0.0,2.381
15.13,60,Elise,1,0,0.0,2.381
15.13,150,Gnar,1,1,100.0,2.381
15.13,79,Gragas,1,1,100.0,2.381
15.13,104,Graves,1,0,0.0,2.381
15.13,120,Hecarim,1,1,100.0,2.381
15.13,40,Janna,1,1,100.0,2.381
15.13,59,JarvanIV,1,0,0.0,2.381
15.13,126,Jayce,1,0,0.0,2.381
15.13,429,Kalista,1,0,0.0,2.381
15.13,30,Karthus,1,0,0.0,2.381
15.13,38,Kassadin,1,1,100.0,2.381
15.13,10,Kayle,1,1,100.0,2.381
15.13,7,Leblanc,1,1,100.0,2.381
15.13,876,Lillia,1,0,0.0,2.381
15.13,902,Milio,1,1,100.0,2.381
15.13,62,MonkeyKing,1,0,0.0,2.381
15.13,895,Nilah,1,0,0.0,2.381
15.13,56,Nocturne,1,0,0.0,2.381
15.13,516,Ornn,1,0,0.0,2.381
15.13,555,Pyke,1,0,0.0,2.381
15.13,497,Rakan,1,1,100.0,2.381
15.13,888,Renata,1,1,100.0,2.381
15.13,58,Renekton,1,1,100.0,2.381
15.13,13,Ryze,1,0,0.0,2.381
15.13,147,Seraphine,1,0,0.0,2.381
15.13,102,Shyvana,1,1,100.0,2.381
15.13,72,Skarner,1,1,100.0,2.381
15.13,50,Swain,1,1,100.0,2.381
15.13,134,Syndra,1,0,0.0,2.381
15.13,163,Taliyah,1,1,100.0,2.381
15.13,91,Talon,1,0,0.0,2.381
15.13,112,Viktor,1,0,0.0,2.381
15.13,19,Warwick,1,1,100.0,2.381
15.13,498,Xayah,1,0,0.0,2.381
15.13,101,Xerath,1,0,0.0,2.381
15.13,5,XinZhao,1,1,100.0,2.381
15.13,777,Yone,1,1,100.0,2.381
15.13,142,Zoe,1,1,100.0,2.381
