patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.13,236,Lucian,4,3,75.0,8.0,8.0
15.13,117,Lulu,4,2,50.0,8.0,12.0
15.13,92,Riven,4,3,75.0,8.0,8.0
15.13,98,Shen,4,1,25.0,8.0,2.0
15.13,14,Sion,4,1,25.0,8.0,2.0
15.13,15,Sivir,4,4,100.0,8.0,10.0
15.13,517,Sylas,4,3,75.0,8.0,2.0
15.13,29,Twitch,4,1,25.0,8.0,8.0
15.13,77,Udyr,4,2,50.0,8.0,12.0
15.13,83,Yorick,4,2,50.0,8.0,16.0
15.13,166,Akshan,3,1,33.33,6.0,0.0
15.13,12,Alistar,3,1,33.33,6.0,8.0
15.13,201,Braum,3,2,66.67,6.0,8.0
15.13,31,Chogath,3,0,0.0,6.0,6.0
15.13,131,Diana,3,2,66.67,6.0,10.0
15.13,105,Fizz,3,1,33.33,6.0,8.0
15.13,86,Garen,3,1,33.33,6.0,8.0
15.13,120,Hecarim,3,1,33.33,6.0,0.0
15.13,40,Janna,3,2,66.67,6.0,2.0
15.13,55,Katarina,3,1,33.33,6.0,2.0
15.13,10,Kayle,3,0,0.0,6.0,0.0
15.13,203,Kindred,3,1,33.33,6.0,8.0
15.13,82,Mordekaiser,3,1,33.33,6.0,10.0
15.13,111,Nautilus,3,2,66.67,6.0,18.0
15.13,76,Nidalee,3,2,66.67,6.0,2.0
15.13,78,Poppy,3,0,0.0,6.0,4.0
15.13,147,Seraphine,3,0,0.0,6.0,4.0
15.13,875,Sett,3,2,66.67,6.0,6.0
15.13,901,Smolder,3,2,66.67,6.0,4.0
15.13,16,Soraka,3,3,100.0,6.0,0.0
15.13,91,Talon,3,1,33.33,6.0,4.0
15.13,412,Thresh,3,2,66.67,6.0,2.0
15.13,48,Trundle,3,2,66.67,6.0,6.0
15.13,6,Urgot,3,2,66.67,6.0,2.0
15.13,110,Varus,3,2,66.67,6.0,0.0
15.13,45,Veigar,3,3,100.0,6.0,2.0
15.13,161,Velkoz,3,0,0.0,6.0,0.0
15.13,19,Warwick,3,2,66.67,6.0,12.0
15.13,32,Amumu,2,2,100.0,4.0,4.0
15.13,34,Anivia,2,1,50.0,4.0,6.0
15.13,63,Brand,2,2,100.0,4.0,4.0
15.13,164,Camille,2,1,50.0,4.0,2.0
15.13,39,Irelia,2,0,0.0,4.0,10.0
15.13,24,Jax,2,1,50.0,4.0,6.0
15.13,126,Jayce,2,0,0.0,4.0,4.0
15.13,121,Khazix,2,1,50.0,4.0,2.0
15.13,127,Lissandra,2,1,50.0,4.0,0.0
15.13,11,MasterYi,2,0,0.0,4.0,22.0
15.13,62,MonkeyKing,2,0,0.0,4.0,2.0
15.13,20,Nunu,2,1,50.0,4.0,0.0
15.13,107,Rengar,2,1,50.0,4.0,0.0
15.13,35,Shaco,2,1,50.0,4.0,26.0
15.13,27,Singed,2,2,100.0,4.0,0.0
15.13,50,Swain,2,1,50.0,4.0,4.0
15.13,223,TahmKench,2,2,100.0,4.0,2.0
15.13,17,Teemo,2,1,50.0,4.0,20.0
15.13,254,Vi,2,0,0.0,4.0,4.0
15.13,221,Zeri,2,0,0.0,4.0,0.0
15.13,26,Zilean,2,2,100.0,4.0,0.0
15.13,1,Annie,1,0,0.0,2.0,0.0
15.13,893,Aurora,1,1,100.0,2.0,10.0
15.13,268,Azir,1,0,0.0,2.0,0.0
15.13,432,Bard,1,0,0.0,2.0,0.0
15.13,233,Briar,1,0,0.0,2.0,10.0
15.13,69,Cassiopeia,1,0,0.0,2.0,2.0
15.13,42,Corki,1,0,0.0,2.0,0.0
15.13,122,Darius,1,0,0.0,2.0,10.0
15.13,28,Evelynn,1,1,100.0,2.0,12.0
15.13,3,Galio,1,0,0.0,2.0,4.0
15.13,104,Graves,1,1,100.0,2.0,2.0
15.13,74,Heimerdinger,1,0,0.0,2.0,4.0
15.13,420,Illaoi,1,1,100.0,2.0,4.0
15.13,427,Ivern,1,0,0.0,2.0,4.0
15.13,897,KSante,1,0,0.0,2.0,0.0
15.13,429,Kalista,1,0,0.0,2.0,2.0
15.13,30,Karthus,1,0,0.0,2.0,2.0
15.13,38,Kassadin,1,1,100.0,2.0,6.0
15.13,85,Kennen,1,0,0.0,2.0,0.0
15.13,96,KogMaw,1,1,100.0,2.0,0.0
15.13,7,Leblanc,1,1,100.0,2.0,12.0
15.13,57,Maokai,1,0,0.0,2.0,0.0
15.13,800,Mel,1,1,100.0,2.0,42.0
15.13,902,Milio,1,1,100.0,2.0,0.0
15.13,950,Naafiri,1,1,100.0,2.0,2.0
15.13,518,Neeko,1,0,0.0,2.0,0.0
15.13,2,Olaf,1,0,0.0,2.0,2.0
15.13,246,Qiyana,1,0,0.0,2.0,2.0
15.13,33,Rammus,1,1,100.0,2.0,2.0
15.13,526,Rell,1,1,100.0,2.0,0.0
15.13,58,Renekton,1,1,100.0,2.0,10.0
15.13,13,Ryze,1,0,0.0,2.0,0.0
15.13,113,Sejuani,1,1,100.0,2.0,0.0
15.13,23,Tryndamere,1,1,100.0,2.0,0.0
15.13,4,TwistedFate,1,1,100.0,2.0,6.0
15.13,711,Vex,1,0,0.0,2.0,6.0
15.13,498,Xayah,1,0,0.0,2.0,0.0
15.13,142,Zoe,1,0,0.0,2.0,2.0
