patch,championId,championName,games,wins,win_rate,pick_rate
15.13,99,Lux,10,7,70.0,29.412
15.13,18,Tristana,8,2,25.0,23.529
15.13,82,Mordekaiser,7,5,71.43,20.588
15.13,84,Akali,6,3,50.0,17.647
15.13,233,Briar,6,3,50.0,17.647
15.13,51,Caitlyn,6,2,33.33,17.647
15.13,36,DrMundo,6,3,50.0,17.647
15.13,24,Jax,6,3,50.0,17.647
15.13,222,Jinx,6,3,50.0,17.647
15.13,236,Lucian,6,4,66.67,17.647
15.13,17,Teemo,6,4,66.67,17.647
15.13,48,Trundle,6,2,33.33,17.647
15.13,799,Ambessa,5,2,40.0,14.706
15.13,22,Ashe,5,3,60.0,14.706
15.13,64,LeeSin,5,2,40.0,14.706
15.13,61,Orianna,5,2,40.0,14.706
15.13,875,Sett,5,4,80.0,14.706
15.13,103,Ahri,4,1,25.0,11.765
15.13,63,Brand,4,3,75.0,11.765
15.13,40,Janna,4,2,50.0,11.765
15.13,145,Kaisa,4,1,25.0,11.765
15.13,902,Milio,4,2,50.0,11.765
15.13,21,MissFortune,4,2,50.0,11.765
15.13,267,Nami,4,2,50.0,11.765
15.13,111,Nautilus,4,3,75.0,11.765
15.13,92,Riven,4,2,50.0,11.765
15.13,517,Sylas,4,2,50.0,11.765
15.13,412,Thresh,4,3,75.0,11.765
15.13,45,Veigar,4,2,50.0,11.765
15.13,8,Vladimir,4,2,50.0,11.765
15.13,19,Warwick,4,2,50.0,11.765
15.13,101,Xerath,4,3,75.0,11.765
15.13,777,Yone,4,2,50.0,11.765
15.13,238,Zed,4,3,75.0,11.765
15.13,31,Chogath,3,1,33.33,8.824
15.13,28,Evelynn,3,1,33.33,8.824
15.13,910,Hwei,3,1,33.33,8.824
15.13,85,Kennen,3,0,0.0,8.824
15.13,96,KogMaw,3,2,66.67,8.824
15.13,117,Lulu,3,0,0.0,8.824
15.13,895,Nilah,3,0,0.0,8.824
15.13,56,Nocturne,3,3,100.0,8.824
15.13,80,Pantheon,3,1,33.33,8.824
15.13,901,Smolder,3,2,66.67,8.824
15.13,134,Syndra,3,0,0.0,8.824
15.13,29,Twitch,3,2,66.67,8.824
15.13,77,Udyr,3,1,33.33,8.824
