patch,championId,championName,games,wins,win_rate,pick_rate
15.14,13,Ryze,2,0,0.0,4.545
15.14,360,Samira,2,0,0.0,4.545
15.14,113,Sejuani,2,1,50.0,4.545
15.14,147,Seraphine,2,1,50.0,4.545
15.14,35,Shaco,2,1,50.0,4.545
15.14,15,Sivir,2,1,50.0,4.545
15.14,16,Soraka,2,2,100.0,4.545
15.14,517,Sylas,2,2,100.0,4.545
15.14,18,Tristana,2,2,100.0,4.545
15.14,4,TwistedFate,2,0,0.0,4.545
15.14,29,Twitch,2,1,50.0,4.545
15.14,45,Veigar,2,0,0.0,4.545
15.14,5,XinZhao,2,1,50.0,4.545
15.14,350,Yuumi,2,1,50.0,4.545
15.14,142,Zoe,2,1,50.0,4.545
15.14,266,Aatrox,1,1,100.0,2.273
15.14,166,Akshan,1,1,100.0,2.273
15.14,799,Ambessa,1,0,0.0,2.273
15.14,136,AurelionSol,1,0,0.0,2.273
15.14,432,Bard,1,1,100.0,2.273
15.14,63,Brand,1,1,100.0,2.273
15.14,164,Camille,1,0,0.0,2.273
15.14,69,Cassiopeia,1,0,0.0,2.273
15.14,105,Fizz,1,0,0.0,2.273
15.14,420,Illaoi,1,1,100.0,2.273
15.14,427,Ivern,1,0,0.0,2.273
15.14,429,Kalista,1,1,100.0,2.273
15.14,38,Kassadin,1,1,100.0,2.273
15.14,96,KogMaw,1,0,0.0,2.273
15.14,57,Maokai,1,0,0.0,2.273
15.14,62,MonkeyKing,1,0,0.0,2.273
15.14,895,Nilah,1,1,100.0,2.273
15.14,20,Nunu,1,0,0.0,2.273
15.14,2,Olaf,1,0,0.0,2.273
15.14,61,Orianna,1,1,100.0,2.273
15.14,516,Ornn,1,1,100.0,2.273
15.14,246,Qiyana,1,1,100.0,2.273
15.14,102,Shyvana,1,1,100.0,2.273
15.14,27,Singed,1,1,100.0,2.273
15.14,14,Sion,1,0,0.0,2.273
15.14,223,TahmKench,1,1,100.0,2.273
15.14,23,Tryndamere,1,1,100.0,2.273
15.14,6,Urgot,1,1,100.0,2.273
15.14,161,Velkoz,1,0,0.0,2.273
15.14,254,Vi,1,0,0.0,2.273
15.14,8,Vladimir,1,1,100.0,2.273
15.14,498,Xayah,1,0,0.0,2.273
15.14,777,Yone,1,1,100.0,2.273
15.14,221,Zeri,1,1,100.0,2.273
15.14,115,Ziggs,1,1,100.0,2.273
15.14,26,Zilean,1,1,100.0,2.273
