patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.5,51,Caitlyn,6,3,50.0,37.5,0.0
15.5,22,Ashe,4,3,75.0,25.0,0.0
15.5,432,Bard,4,3,75.0,25.0,6.25
15.5,122,Darius,4,3,75.0,25.0,56.25
15.5,17,Teemo,4,3,75.0,25.0,12.5
15.5,32,Amumu,3,2,66.67,18.75,12.5
15.5,34,Anivia,3,2,66.67,18.75,0.0
15.5,81,Ezreal,3,1,33.33,18.75,6.25
15.5,202,Jhin,3,2,66.67,18.75,6.25
15.5,222,Jinx,3,1,33.33,18.75,6.25
15.5,99,Lux,3,1,33.33,18.75,31.25
15.5,57,Maokai,3,1,33.33,18.75,0.0
15.5,21,MissFortune,3,1,33.33,18.75,18.75
15.5,147,Seraphine,3,1,33.33,18.75,0.0
15.5,517,Sylas,3,2,66.67,18.75,0.0
15.5,223,TahmKench,3,1,33.33,18.75,6.25
15.5,777,Yone,3,0,0.0,18.75,0.0
15.5,103,Ahri,2,1,50.0,12.5,0.0
15.5,63,Brand,2,1,50.0,12.5,12.5
15.5,201,Braum,2,0,0.0,12.5,0.0
15.5,31,Chogath,2,2,100.0,12.5,6.25
15.5,131,Diana,2,0,0.0,12.5,6.25
15.5,36,DrMundo,2,0,0.0,12.5,0.0
15.5,245,Ekko,2,0,0.0,12.5,0.0
15.5,105,Fizz,2,2,100.0,12.5,18.75
15.5,86,Garen,2,1,50.0,12.5,18.75
15.5,120,Hecarim,2,1,50.0,12.5,0.0
15.5,145,Kaisa,2,1,50.0,12.5,0.0
15.5,64,LeeSin,2,1,50.0,12.5,0.0
15.5,876,Lillia,2,0,0.0,12.5,12.5
15.5,117,Lulu,2,0,0.0,12.5,0.0
15.5,82,Mordekaiser,2,1,50.0,12.5,25.0
15.5,25,Morgana,2,2,100.0,12.5,81.25
15.5,111,Nautilus,2,2,100.0,12.5,0.0
15.5,56,Nocturne,2,1,50.0,12.5,6.25
15.5,246,Qiyana,2,0,0.0,12.5,0.0
15.5,875,Sett,2,0,0.0,12.5,12.5
15.5,98,Shen,2,0,0.0,12.5,0.0
15.5,50,Swain,2,0,0.0,12.5,0.0
15.5,134,Syndra,2,2,100.0,12.5,0.0
15.5,412,Thresh,2,1,50.0,12.5,0.0
15.5,23,Tryndamere,2,1,50.0,12.5,0.0
15.5,161,Velkoz,2,0,0.0,12.5,0.0
15.5,101,Xerath,2,0,0.0,12.5,0.0
15.5,83,Yorick,2,2,100.0,12.5,12.5
15.5,166,Akshan,1,1,100.0,6.25,6.25
15.5,799,Ambessa,1,1,100.0,6.25,0.0
15.5,523,Aphelios,1,1,100.0,6.25,12.5
15.5,893,Aurora,1,1,100.0,6.25,12.5
15.5,268,Azir,1,0,0.0,6.25,0.0
15.5,200,Belveth,1,1,100.0,6.25,12.5
15.5,53,Blitzcrank,1,1,100.0,6.25,31.25
15.5,233,Briar,1,1,100.0,6.25,18.75
15.5,164,Camille,1,1,100.0,6.25,0.0
15.5,114,Fiora,1,0,0.0,6.25,6.25
15.5,41,Gangplank,1,1,100.0,6.25,0.0
15.5,887,Gwen,1,0,0.0,6.25,0.0
15.5,74,Heimerdinger,1,1,100.0,6.25,0.0
15.5,59,JarvanIV,1,0,0.0,6.25,0.0
15.5,30,Karthus,1,0,0.0,6.25,0.0
15.5,85,Kennen,1,0,0.0,6.25,0.0
15.5,7,Leblanc,1,0,0.0,6.25,0.0
15.5,90,Malzahar,1,1,100.0,6.25,18.75
15.5,11,MasterYi,1,0,0.0,6.25,6.25
15.5,800,Mel,1,1,100.0,6.25,50.0
15.5,950,Naafiri,1,0,0.0,6.25,0.0
15.5,267,Nami,1,1,100.0,6.25,0.0
15.5,75,Nasus,1,0,0.0,6.25,6.25
15.5,80,Pantheon,1,1,100.0,6.25,6.25
15.5,33,Rammus,1,0,0.0,6.25,0.0
15.5,526,Rell,1,1,100.0,6.25,0.0
15.5,107,Rengar,1,1,100.0,6.25,0.0
15.5,92,Riven,1,1,100.0,6.25,0.0
15.5,102,Shyvana,1,0,0.0,6.25,0.0
15.5,14,Sion,1,1,100.0,6.25,0.0
15.5,15,Sivir,1,1,100.0,6.25,0.0
15.5,91,Talon,1,0,0.0,6.25,6.25
15.5,18,Tristana,1,0,0.0,6.25,0.0
15.5,48,Trundle,1,0,0.0,6.25,0.0
15.5,77,Udyr,1,1,100.0,6.25,0.0
15.5,67,Vayne,1,1,100.0,6.25,0.0
15.5,254,Vi,1,1,100.0,6.25,0.0
15.5,8,Vladimir,1,1,100.0,6.25,6.25
15.5,106,Volibear,1,1,100.0,6.25,0.0
15.5,5,XinZhao,1,1,100.0,6.25,0.0
15.5,157,Yasuo,1,1,100.0,6.25,37.5
15.5,350,Yuumi,1,0,0.0,6.25,6.25
15.5,221,Zeri,1,0,0.0,6.25,6.25
15.5,115,Ziggs,1,1,100.0,6.25,0.0
15.5,26,Zilean,1,1,100.0,6.25,6.25
15.5,143,Zyra,1,0,0.0,6.25,12.5
