patch,championId,championName,games,wins,win_rate,pick_rate
15.5,81,Ezreal,3,2,66.67,100.0
15.5,51,Caitlyn,2,0,0.0,66.667
15.5,800,Mel,2,1,50.0,66.667
15.5,147,Seraphine,2,1,50.0,66.667
15.5,19,Warwick,2,1,50.0,66.667
15.5,103,Ahri,1,0,0.0,33.333
15.5,166,Akshan,1,0,0.0,33.333
15.5,31,Chogath,1,0,0.0,33.333
15.5,24,Jax,1,1,100.0,33.333
15.5,141,Kayn,1,0,0.0,33.333
15.5,203,Kindred,1,0,0.0,33.333
15.5,240,Kled,1,1,100.0,33.333
15.5,89,Leona,1,0,0.0,33.333
15.5,82,Mordekaiser,1,0,0.0,33.333
15.5,518,Neeko,1,1,100.0,33.333
15.5,56,Nocturne,1,1,100.0,33.333
15.5,35,Shaco,1,0,0.0,33.333
15.5,163,Taliyah,1,1,100.0,33.333
15.5,18,Tristana,1,1,100.0,33.333
15.5,8,Vladimir,1,1,100.0,33.333
15.5,106,Volibear,1,1,100.0,33.333
15.5,350,Yuumi,1,0,0.0,33.333
15.5,154,Zac,1,1,100.0,33.333
15.5,143,Zyra,1,1,100.0,33.333
