patch,K,SSE,silhouette
15.15,2,424.82607258616,0.31702439547862155
15.15,3,288.62298590368255,0.3677581756229498
15.15,4,196.9318594296618,0.4797740931807693
15.15,5,150.14102906633613,0.5094208664680021
15.15,6,110.90434481754778,0.5103514012955553
15.15,7,81.63227944875115,0.5607510227995711
15.15,8,67.38579698945554,0.5421033418287536
15.15,9,57.91514191244649,0.5627040542894394
15.15,10,50.204872123561984,0.5552462908521024
