cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
4,18,100.0,3.2969999999999997,7.0645
1,28,60.56323943661972,6.23743661971831,0.0
0,36,48.61679841897233,15.124683794466403,12.2448814229249
2,38,46.72887850467289,6.160429906542055,8.964504672897196
3,22,0.0,3.129533333333333,3.061366666666666
