patch,championId,championName,games,wins,win_rate,pick_rate
15.3,19,Warwick,6,2,33.33,54.545
15.3,202,Jhin,4,3,75.0,36.364
15.3,800,Mel,4,1,25.0,36.364
15.3,86,Garen,3,1,33.33,27.273
15.3,99,Lux,3,2,66.67,27.273
15.3,11,MasterYi,3,3,100.0,27.273
15.3,98,Shen,3,1,33.33,27.273
15.3,16,Soraka,3,3,100.0,27.273
15.3,777,Yone,3,2,66.67,27.273
15.3,523,Aphelios,2,0,0.0,18.182
15.3,233,Briar,2,1,50.0,18.182
15.3,51,Caitlyn,2,1,50.0,18.182
15.3,81,Ezreal,2,1,50.0,18.182
15.3,267,Nami,2,1,50.0,18.182
15.3,80,Pantheon,2,1,50.0,18.182
15.3,526,Rell,2,1,50.0,18.182
15.3,360,Samira,2,1,50.0,18.182
15.3,35,Shaco,2,0,0.0,18.182
15.3,50,Swain,2,1,50.0,18.182
15.3,48,Trundle,2,1,50.0,18.182
15.3,110,Varus,2,1,50.0,18.182
15.3,45,Veigar,2,2,100.0,18.182
15.3,106,Volibear,2,1,50.0,18.182
15.3,83,Yorick,2,1,50.0,18.182
15.3,266,Aatrox,1,0,0.0,9.091
15.3,103,Ahri,1,0,0.0,9.091
15.3,84,Akali,1,0,0.0,9.091
15.3,166,Akshan,1,1,100.0,9.091
15.3,22,Ashe,1,0,0.0,9.091
15.3,201,Braum,1,0,0.0,9.091
15.3,69,Cassiopeia,1,1,100.0,9.091
15.3,122,Darius,1,0,0.0,9.091
15.3,131,Diana,1,0,0.0,9.091
15.3,119,Draven,1,0,0.0,9.091
15.3,245,Ekko,1,0,0.0,9.091
15.3,60,Elise,1,0,0.0,9.091
15.3,105,Fizz,1,1,100.0,9.091
15.3,3,Galio,1,1,100.0,9.091
15.3,41,Gangplank,1,1,100.0,9.091
15.3,887,Gwen,1,1,100.0,9.091
15.3,74,Heimerdinger,1,0,0.0,9.091
15.3,910,Hwei,1,0,0.0,9.091
15.3,59,JarvanIV,1,1,100.0,9.091
15.3,126,Jayce,1,1,100.0,9.091
15.3,222,Jinx,1,1,100.0,9.091
15.3,43,Karma,1,1,100.0,9.091
15.3,55,Katarina,1,0,0.0,9.091
15.3,10,Kayle,1,1,100.0,9.091
15.3,141,Kayn,1,0,0.0,9.091
15.3,203,Kindred,1,1,100.0,9.091
15.3,96,KogMaw,1,0,0.0,9.091
15.3,7,Leblanc,1,0,0.0,9.091
15.3,876,Lillia,1,0,0.0,9.091
15.3,90,Malzahar,1,0,0.0,9.091
15.3,57,Maokai,1,1,100.0,9.091
15.3,82,Mordekaiser,1,1,100.0,9.091
15.3,75,Nasus,1,1,100.0,9.091
15.3,895,Nilah,1,1,100.0,9.091
15.3,555,Pyke,1,0,0.0,9.091
15.3,133,Quinn,1,1,100.0,9.091
15.3,497,Rakan,1,0,0.0,9.091
15.3,888,Renata,1,1,100.0,9.091
15.3,68,Rumble,1,1,100.0,9.091
15.3,147,Seraphine,1,1,100.0,9.091
15.3,17,Teemo,1,1,100.0,9.091
15.3,18,Tristana,1,1,100.0,9.091
15.3,23,Tryndamere,1,0,0.0,9.091
15.3,234,Viego,1,1,100.0,9.091
15.3,498,Xayah,1,0,0.0,9.091
15.3,101,Xerath,1,0,0.0,9.091
15.3,157,Yasuo,1,0,0.0,9.091
15.3,238,Zed,1,0,0.0,9.091
