patch,championId,championName,games,wins,win_rate,pick_rate
15.3,222,Jinx,3,1,33.33,60.0
15.3,21,MissFortune,3,2,66.67,60.0
15.3,60,Elise,2,1,50.0,40.0
15.3,86,Garen,2,2,100.0,40.0
15.3,58,Renekton,2,2,100.0,40.0
15.3,223,TahmKench,2,2,100.0,40.0
15.3,777,Yone,2,1,50.0,40.0
15.3,893,Aurora,1,0,0.0,20.0
15.3,268,Azir,1,0,0.0,20.0
15.3,131,Diana,1,1,100.0,20.0
15.3,36,DrMundo,1,0,0.0,20.0
15.3,119,Draven,1,0,0.0,20.0
15.3,245,Ekko,1,0,0.0,20.0
15.3,81,Ezreal,1,1,100.0,20.0
15.3,3,Galio,1,0,0.0,20.0
15.3,41,Gangplank,1,0,0.0,20.0
15.3,887,Gwen,1,0,0.0,20.0
15.3,910,Hwei,1,1,100.0,20.0
15.3,420,Illaoi,1,1,100.0,20.0
15.3,55,Katarina,1,1,100.0,20.0
15.3,64,LeeSin,1,1,100.0,20.0
15.3,89,Leona,1,1,100.0,20.0
15.3,876,Lillia,1,0,0.0,20.0
15.3,127,Lissandra,1,0,0.0,20.0
15.3,236,Lucian,1,0,0.0,20.0
15.3,267,Nami,1,0,0.0,20.0
15.3,76,Nidalee,1,1,100.0,20.0
15.3,80,Pantheon,1,0,0.0,20.0
15.3,555,Pyke,1,0,0.0,20.0
15.3,888,Renata,1,0,0.0,20.0
15.3,35,Shaco,1,0,0.0,20.0
15.3,98,Shen,1,0,0.0,20.0
15.3,16,Soraka,1,1,100.0,20.0
15.3,517,Sylas,1,0,0.0,20.0
15.3,23,Tryndamere,1,1,100.0,20.0
15.3,67,Vayne,1,1,100.0,20.0
15.3,234,Viego,1,0,0.0,20.0
15.3,350,Yuumi,1,0,0.0,20.0
15.3,154,Zac,1,1,100.0,20.0
15.3,115,Ziggs,1,1,100.0,20.0
15.3,143,Zyra,1,1,100.0,20.0
