patch,championId,championName,games,wins,win_rate,pick_rate
15.3,99,Lux,6,1,16.67,33.333
15.3,81,Ezreal,5,3,60.0,27.778
15.3,86,Garen,4,1,25.0,22.222
15.3,203,Kindred,4,2,50.0,22.222
15.3,11,MasterYi,4,1,25.0,22.222
15.3,19,Warwick,4,2,50.0,22.222
15.3,498,Xayah,4,2,50.0,22.222
15.3,103,Ahri,3,2,66.67,16.667
15.3,233,Briar,3,2,66.67,16.667
15.3,245,Ekko,3,1,33.33,16.667
15.3,145,Kaisa,3,0,0.0,16.667
15.3,43,Karma,3,3,100.0,16.667
15.3,25,Morgana,3,1,33.33,16.667
15.3,267,Nami,3,3,100.0,16.667
15.3,133,Quinn,3,2,66.67,16.667
15.3,875,Sett,3,2,66.67,16.667
15.3,14,Sion,3,2,66.67,16.667
15.3,412,Thresh,3,2,66.67,16.667
15.3,18,Tristana,3,3,100.0,16.667
15.3,110,Varus,3,0,0.0,16.667
15.3,234,Viego,3,1,33.33,16.667
15.3,106,Volibear,3,2,66.67,16.667
15.3,84,Akali,2,1,50.0,11.111
15.3,32,Amumu,2,1,50.0,11.111
15.3,136,AurelionSol,2,1,50.0,11.111
15.3,53,Blitzcrank,2,2,100.0,11.111
15.3,201,Braum,2,2,100.0,11.111
15.3,51,Caitlyn,2,1,50.0,11.111
15.3,122,Darius,2,2,100.0,11.111
15.3,36,DrMundo,2,2,100.0,11.111
15.3,3,Galio,2,1,50.0,11.111
15.3,120,Hecarim,2,1,50.0,11.111
15.3,24,Jax,2,1,50.0,11.111
15.3,222,Jinx,2,0,0.0,11.111
15.3,897,KSante,2,0,0.0,11.111
15.3,96,KogMaw,2,1,50.0,11.111
15.3,876,Lillia,2,1,50.0,11.111
15.3,800,Mel,2,1,50.0,11.111
15.3,21,MissFortune,2,2,100.0,11.111
15.3,111,Nautilus,2,0,0.0,11.111
15.3,80,Pantheon,2,0,0.0,11.111
15.3,497,Rakan,2,0,0.0,11.111
15.3,147,Seraphine,2,2,100.0,11.111
15.3,50,Swain,2,0,0.0,11.111
15.3,517,Sylas,2,2,100.0,11.111
15.3,17,Teemo,2,2,100.0,11.111
15.3,67,Vayne,2,0,0.0,11.111
15.3,157,Yasuo,2,1,50.0,11.111
15.3,238,Zed,2,2,100.0,11.111
15.3,143,Zyra,2,1,50.0,11.111
15.3,266,Aatrox,1,1,100.0,5.556
15.3,34,Anivia,1,0,0.0,5.556
15.3,22,Ashe,1,1,100.0,5.556
15.3,31,Chogath,1,0,0.0,5.556
15.3,131,Diana,1,0,0.0,5.556
15.3,119,Draven,1,1,100.0,5.556
15.3,60,Elise,1,0,0.0,5.556
15.3,28,Evelynn,1,0,0.0,5.556
15.3,104,Graves,1,1,100.0,5.556
15.3,910,Hwei,1,1,100.0,5.556
15.3,420,Illaoi,1,0,0.0,5.556
15.3,39,Irelia,1,1,100.0,5.556
15.3,427,Ivern,1,0,0.0,5.556
15.3,202,Jhin,1,1,100.0,5.556
15.3,30,Karthus,1,0,0.0,5.556
15.3,55,Katarina,1,0,0.0,5.556
15.3,121,Khazix,1,0,0.0,5.556
15.3,240,Kled,1,1,100.0,5.556
15.3,7,Leblanc,1,0,0.0,5.556
15.3,89,Leona,1,1,100.0,5.556
15.3,236,Lucian,1,0,0.0,5.556
15.3,54,Malphite,1,0,0.0,5.556
15.3,90,Malzahar,1,0,0.0,5.556
15.3,902,Milio,1,0,0.0,5.556
15.3,62,MonkeyKing,1,0,0.0,5.556
15.3,82,Mordekaiser,1,0,0.0,5.556
15.3,75,Nasus,1,0,0.0,5.556
15.3,895,Nilah,1,0,0.0,5.556
15.3,20,Nunu,1,1,100.0,5.556
15.3,555,Pyke,1,1,100.0,5.556
15.3,107,Rengar,1,1,100.0,5.556
15.3,360,Samira,1,0,0.0,5.556
15.3,98,Shen,1,1,100.0,5.556
15.3,27,Singed,1,1,100.0,5.556
15.3,72,Skarner,1,0,0.0,5.556
15.3,134,Syndra,1,0,0.0,5.556
15.3,223,TahmKench,1,1,100.0,5.556
15.3,91,Talon,1,1,100.0,5.556
15.3,44,Taric,1,0,0.0,5.556
15.3,48,Trundle,1,1,100.0,5.556
15.3,23,Tryndamere,1,1,100.0,5.556
15.3,45,Veigar,1,1,100.0,5.556
15.3,161,Velkoz,1,1,100.0,5.556
15.3,711,Vex,1,0,0.0,5.556
15.3,8,Vladimir,1,1,100.0,5.556
15.3,777,Yone,1,1,100.0,5.556
15.3,350,Yuumi,1,0,0.0,5.556
15.3,142,Zoe,1,0,0.0,5.556
