patch,championId,championName,games,wins,win_rate,pick_rate
15.7,236,Lucian,5,2,40.0,38.462
15.7,131,Diana,4,2,50.0,30.769
15.7,81,Ezreal,3,1,33.33,23.077
15.7,3,Galio,3,2,66.67,23.077
15.7,222,Jinx,3,1,33.33,23.077
15.7,113,Sejuani,3,2,66.67,23.077
15.7,147,Seraphine,3,2,66.67,23.077
15.7,166,Akshan,2,1,50.0,15.385
15.7,63,Brand,2,2,100.0,15.385
15.7,201,Braum,2,0,0.0,15.385
15.7,233,Briar,2,2,100.0,15.385
15.7,31,Chogath,2,1,50.0,15.385
15.7,114,Fiora,2,0,0.0,15.385
15.7,24,Jax,2,1,50.0,15.385
15.7,117,Lulu,2,1,50.0,15.385
15.7,99,Lux,2,1,50.0,15.385
15.7,90,Malzahar,2,1,50.0,15.385
15.7,57,Maokai,2,2,100.0,15.385
15.7,21,MissFortune,2,1,50.0,15.385
15.7,25,Morgana,2,0,0.0,15.385
15.7,75,Nasus,2,2,100.0,15.385
15.7,76,Nidalee,2,1,50.0,15.385
15.7,80,Pantheon,2,0,0.0,15.385
15.7,901,Smolder,2,1,50.0,15.385
15.7,517,Sylas,2,2,100.0,15.385
15.7,223,TahmKench,2,0,0.0,15.385
15.7,17,Teemo,2,0,0.0,15.385
15.7,18,Tristana,2,1,50.0,15.385
15.7,29,Twitch,2,2,100.0,15.385
15.7,45,Veigar,2,1,50.0,15.385
15.7,234,Viego,2,2,100.0,15.385
15.7,106,Volibear,2,2,100.0,15.385
15.7,157,Yasuo,2,2,100.0,15.385
15.7,777,Yone,2,0,0.0,15.385
15.7,1,Annie,1,1,100.0,7.692
15.7,22,Ashe,1,0,0.0,7.692
15.7,136,AurelionSol,1,0,0.0,7.692
15.7,893,Aurora,1,0,0.0,7.692
15.7,51,Caitlyn,1,1,100.0,7.692
15.7,122,Darius,1,0,0.0,7.692
15.7,105,Fizz,1,1,100.0,7.692
15.7,86,Garen,1,0,0.0,7.692
15.7,150,Gnar,1,1,100.0,7.692
15.7,74,Heimerdinger,1,1,100.0,7.692
15.7,40,Janna,1,1,100.0,7.692
15.7,59,JarvanIV,1,0,0.0,7.692
15.7,202,Jhin,1,1,100.0,7.692
15.7,145,Kaisa,1,1,100.0,7.692
15.7,429,Kalista,1,1,100.0,7.692
15.7,38,Kassadin,1,1,100.0,7.692
15.7,10,Kayle,1,0,0.0,7.692
15.7,121,Khazix,1,0,0.0,7.692
15.7,203,Kindred,1,0,0.0,7.692
15.7,96,KogMaw,1,1,100.0,7.692
15.7,7,Leblanc,1,1,100.0,7.692
15.7,800,Mel,1,0,0.0,7.692
15.7,62,MonkeyKing,1,0,0.0,7.692
15.7,82,Mordekaiser,1,0,0.0,7.692
15.7,950,Naafiri,1,1,100.0,7.692
15.7,111,Nautilus,1,0,0.0,7.692
15.7,518,Neeko,1,1,100.0,7.692
15.7,20,Nunu,1,0,0.0,7.692
15.7,2,Olaf,1,1,100.0,7.692
15.7,516,Ornn,1,1,100.0,7.692
15.7,497,Rakan,1,1,100.0,7.692
15.7,92,Riven,1,0,0.0,7.692
15.7,13,Ryze,1,0,0.0,7.692
15.7,235,Senna,1,1,100.0,7.692
15.7,875,Sett,1,0,0.0,7.692
15.7,35,Shaco,1,0,0.0,7.692
15.7,50,Swain,1,0,0.0,7.692
15.7,134,Syndra,1,0,0.0,7.692
15.7,91,Talon,1,1,100.0,7.692
15.7,44,Taric,1,1,100.0,7.692
15.7,412,Thresh,1,0,0.0,7.692
15.7,23,Tryndamere,1,0,0.0,7.692
15.7,4,TwistedFate,1,0,0.0,7.692
15.7,6,Urgot,1,1,100.0,7.692
15.7,110,Varus,1,0,0.0,7.692
15.7,161,Velkoz,1,0,0.0,7.692
15.7,254,Vi,1,1,100.0,7.692
15.7,101,Xerath,1,1,100.0,7.692
15.7,83,Yorick,1,1,100.0,7.692
15.7,154,Zac,1,0,0.0,7.692
15.7,238,Zed,1,0,0.0,7.692
15.7,221,Zeri,1,0,0.0,7.692
