patch,championId,championName,games,wins,win_rate,pick_rate
15.7,234,Viego,2,1,50.0,66.667
15.7,106,Volibear,2,1,50.0,66.667
15.7,103,Ahri,1,1,100.0,33.333
15.7,84,Akali,1,1,100.0,33.333
15.7,34,Anivia,1,1,100.0,33.333
15.7,523,Aphelios,1,1,100.0,33.333
15.7,36,DrMundo,1,1,100.0,33.333
15.7,119,Draven,1,0,0.0,33.333
15.7,81,Ezreal,1,1,100.0,33.333
15.7,105,Fizz,1,0,0.0,33.333
15.7,24,Jax,1,1,100.0,33.333
15.7,202,Jhin,1,0,0.0,33.333
15.7,222,Jinx,1,0,0.0,33.333
15.7,43,Karma,1,0,0.0,33.333
15.7,38,Kassadin,1,1,100.0,33.333
15.7,10,Kayle,1,0,0.0,33.333
15.7,121,Khazix,1,1,100.0,33.333
15.7,89,Leona,1,0,0.0,33.333
15.7,99,Lux,1,0,0.0,33.333
15.7,54,Malphite,1,1,100.0,33.333
15.7,901,Smolder,1,1,100.0,33.333
15.7,91,Talon,1,0,0.0,33.333
15.7,17,Teemo,1,0,0.0,33.333
15.7,412,Thresh,1,1,100.0,33.333
15.7,45,Veigar,1,1,100.0,33.333
15.7,711,Vex,1,0,0.0,33.333
15.7,101,Xerath,1,0,0.0,33.333
15.7,83,Yorick,1,0,0.0,33.333
