patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.6,110,Varus,2,0,0.0,7.692,0.0
15.6,45,Veigar,2,2,100.0,7.692,7.692
15.6,19,Warwick,2,0,0.0,7.692,11.538
15.6,157,Yasuo,2,2,100.0,7.692,7.692
15.6,154,Zac,2,2,100.0,7.692,0.0
15.6,115,Ziggs,2,1,50.0,7.692,0.0
15.6,143,Zyra,2,2,100.0,7.692,19.231
15.6,103,Ahri,1,1,100.0,3.846,7.692
15.6,32,Amumu,1,0,0.0,3.846,15.385
15.6,1,Annie,1,0,0.0,3.846,0.0
15.6,22,Ashe,1,0,0.0,3.846,3.846
15.6,432,Bard,1,1,100.0,3.846,0.0
15.6,201,Braum,1,0,0.0,3.846,0.0
15.6,31,Chogath,1,0,0.0,3.846,0.0
15.6,131,Diana,1,0,0.0,3.846,0.0
15.6,60,Elise,1,1,100.0,3.846,7.692
15.6,28,Evelynn,1,1,100.0,3.846,3.846
15.6,9,FiddleSticks,1,1,100.0,3.846,11.538
15.6,3,Galio,1,1,100.0,3.846,23.077
15.6,74,Heimerdinger,1,0,0.0,3.846,3.846
15.6,39,Irelia,1,0,0.0,3.846,11.538
15.6,121,Khazix,1,1,100.0,3.846,7.692
15.6,7,Leblanc,1,0,0.0,3.846,7.692
15.6,64,LeeSin,1,1,100.0,3.846,0.0
15.6,236,Lucian,1,1,100.0,3.846,0.0
15.6,902,Milio,1,0,0.0,3.846,0.0
15.6,61,Orianna,1,0,0.0,3.846,0.0
15.6,516,Ornn,1,1,100.0,3.846,0.0
15.6,78,Poppy,1,0,0.0,3.846,3.846
15.6,555,Pyke,1,1,100.0,3.846,26.923
15.6,526,Rell,1,0,0.0,3.846,0.0
15.6,58,Renekton,1,0,0.0,3.846,0.0
15.6,163,Taliyah,1,1,100.0,3.846,0.0
15.6,91,Talon,1,1,100.0,3.846,0.0
15.6,23,Tryndamere,1,1,100.0,3.846,3.846
15.6,4,TwistedFate,1,1,100.0,3.846,0.0
15.6,6,Urgot,1,1,100.0,3.846,7.692
15.6,161,Velkoz,1,1,100.0,3.846,0.0
15.6,254,Vi,1,1,100.0,3.846,0.0
15.6,8,Vladimir,1,0,0.0,3.846,7.692
15.6,26,Zilean,1,1,100.0,3.846,3.846
