patch,championId,championName,games,wins,win_rate,pick_rate
15.6,800,Mel,6,4,66.67,30.0
15.6,266,Aatrox,5,2,40.0,25.0
15.6,141,Kayn,5,2,40.0,25.0
15.6,51,Caitlyn,4,4,100.0,20.0
15.6,122,Darius,4,3,75.0,20.0
15.6,202,Jhin,4,2,50.0,20.0
15.6,10,Kayle,4,2,50.0,20.0
15.6,89,Leona,4,3,75.0,20.0
15.6,950,Naafiri,4,2,50.0,20.0
15.6,20,Nunu,4,1,25.0,20.0
15.6,103,Ahri,3,3,100.0,15.0
15.6,22,Ashe,3,3,100.0,15.0
15.6,31,Chogath,3,2,66.67,15.0
15.6,119,Draven,3,0,0.0,15.0
15.6,245,Ekko,3,1,33.33,15.0
15.6,24,Jax,3,3,100.0,15.0
15.6,145,Kaisa,3,0,0.0,15.0
15.6,90,Malzahar,3,1,33.33,15.0
15.6,21,MissFortune,3,2,66.67,15.0
15.6,267,Nami,3,2,66.67,15.0
15.6,111,Nautilus,3,1,33.33,15.0
15.6,80,Pantheon,3,1,33.33,15.0
15.6,163,Taliyah,3,0,0.0,15.0
15.6,238,Zed,3,3,100.0,15.0
15.6,201,Braum,2,0,0.0,10.0
15.6,233,Briar,2,0,0.0,10.0
15.6,42,Corki,2,0,0.0,10.0
15.6,131,Diana,2,2,100.0,10.0
15.6,36,DrMundo,2,0,0.0,10.0
15.6,81,Ezreal,2,2,100.0,10.0
15.6,126,Jayce,2,1,50.0,10.0
15.6,222,Jinx,2,1,50.0,10.0
15.6,43,Karma,2,1,50.0,10.0
15.6,55,Katarina,2,1,50.0,10.0
15.6,121,Khazix,2,0,0.0,10.0
15.6,240,Kled,2,1,50.0,10.0
15.6,56,Nocturne,2,2,100.0,10.0
15.6,2,Olaf,2,2,100.0,10.0
15.6,526,Rell,2,0,0.0,10.0
15.6,58,Renekton,2,0,0.0,10.0
15.6,360,Samira,2,0,0.0,10.0
15.6,98,Shen,2,0,0.0,10.0
15.6,517,Sylas,2,2,100.0,10.0
15.6,134,Syndra,2,1,50.0,10.0
15.6,412,Thresh,2,1,50.0,10.0
15.6,67,Vayne,2,1,50.0,10.0
15.6,161,Velkoz,2,0,0.0,10.0
15.6,254,Vi,2,1,50.0,10.0
15.6,19,Warwick,2,0,0.0,10.0
15.6,157,Yasuo,2,2,100.0,10.0
15.6,143,Zyra,2,2,100.0,10.0
15.6,84,Akali,1,1,100.0,5.0
15.6,12,Alistar,1,1,100.0,5.0
15.6,32,Amumu,1,0,0.0,5.0
15.6,893,Aurora,1,0,0.0,5.0
15.6,432,Bard,1,1,100.0,5.0
15.6,53,Blitzcrank,1,1,100.0,5.0
15.6,69,Cassiopeia,1,0,0.0,5.0
15.6,60,Elise,1,1,100.0,5.0
15.6,9,FiddleSticks,1,1,100.0,5.0
15.6,114,Fiora,1,1,100.0,5.0
15.6,3,Galio,1,0,0.0,5.0
15.6,41,Gangplank,1,0,0.0,5.0
15.6,86,Garen,1,1,100.0,5.0
15.6,79,Gragas,1,1,100.0,5.0
15.6,74,Heimerdinger,1,0,0.0,5.0
15.6,910,Hwei,1,0,0.0,5.0
15.6,40,Janna,1,1,100.0,5.0
15.6,59,JarvanIV,1,1,100.0,5.0
15.6,96,KogMaw,1,1,100.0,5.0
15.6,876,Lillia,1,0,0.0,5.0
15.6,236,Lucian,1,0,0.0,5.0
15.6,117,Lulu,1,1,100.0,5.0
15.6,99,Lux,1,0,0.0,5.0
15.6,54,Malphite,1,1,100.0,5.0
15.6,902,Milio,1,1,100.0,5.0
15.6,82,Mordekaiser,1,1,100.0,5.0
15.6,75,Nasus,1,1,100.0,5.0
15.6,518,Neeko,1,0,0.0,5.0
15.6,516,Ornn,1,0,0.0,5.0
15.6,78,Poppy,1,1,100.0,5.0
15.6,555,Pyke,1,1,100.0,5.0
15.6,246,Qiyana,1,0,0.0,5.0
15.6,92,Riven,1,0,0.0,5.0
15.6,147,Seraphine,1,1,100.0,5.0
15.6,875,Sett,1,1,100.0,5.0
15.6,35,Shaco,1,1,100.0,5.0
15.6,102,Shyvana,1,1,100.0,5.0
15.6,27,Singed,1,0,0.0,5.0
15.6,14,Sion,1,0,0.0,5.0
15.6,15,Sivir,1,0,0.0,5.0
15.6,901,Smolder,1,1,100.0,5.0
15.6,16,Soraka,1,1,100.0,5.0
15.6,50,Swain,1,0,0.0,5.0
15.6,223,TahmKench,1,0,0.0,5.0
15.6,91,Talon,1,1,100.0,5.0
15.6,44,Taric,1,0,0.0,5.0
15.6,18,Tristana,1,0,0.0,5.0
15.6,48,Trundle,1,0,0.0,5.0
15.6,23,Tryndamere,1,0,0.0,5.0
15.6,4,TwistedFate,1,1,100.0,5.0
15.6,77,Udyr,1,1,100.0,5.0
15.6,711,Vex,1,0,0.0,5.0
15.6,234,Viego,1,0,0.0,5.0
15.6,112,Viktor,1,0,0.0,5.0
15.6,8,Vladimir,1,0,0.0,5.0
15.6,498,Xayah,1,1,100.0,5.0
15.6,5,XinZhao,1,0,0.0,5.0
15.6,350,Yuumi,1,1,100.0,5.0
15.6,221,Zeri,1,0,0.0,5.0
15.6,142,Zoe,1,0,0.0,5.0
