patch,championId,championName,games,wins,win_rate,pick_rate
15.19,22,Ashe,10,4,40.0,18.182
15.19,51,Caitlyn,10,4,40.0,18.182
15.19,222,Jinx,10,6,60.0,18.182
15.19,25,Morgana,10,3,30.0,18.182
15.19,517,Sylas,10,6,60.0,18.182
15.19,32,Amumu,9,4,44.44,16.364
15.19,202,Jhin,9,3,33.33,16.364
15.19,267,Nami,9,4,44.44,16.364
15.19,106,Volibear,9,7,77.78,16.364
15.19,245,Ekko,8,4,50.0,14.545
15.19,86,Garen,8,2,25.0,14.545
15.19,145,Kaisa,8,5,62.5,14.545
15.19,99,Lux,8,7,87.5,14.545
15.19,23,Tryndamere,8,3,37.5,14.545
15.19,234,Viego,8,2,25.0,14.545
15.19,157,Yasuo,8,5,62.5,14.545
15.19,84,Akali,7,2,28.57,12.727
15.19,59,JarvanIV,7,6,85.71,12.727
15.19,800,Mel,7,3,42.86,12.727
15.19,235,Senna,7,2,28.57,12.727
15.19,14,Sion,7,4,57.14,12.727
15.19,901,Smolder,7,3,42.86,12.727
15.19,17,Teemo,7,3,42.86,12.727
15.19,53,Blitzcrank,6,3,50.0,10.909
15.19,420,Illaoi,6,2,33.33,10.909
15.19,117,Lulu,6,3,50.0,10.909
15.19,21,MissFortune,6,5,83.33,10.909
15.19,82,Mordekaiser,6,3,50.0,10.909
15.19,80,Pantheon,6,3,50.0,10.909
15.19,107,Rengar,6,2,33.33,10.909
15.19,161,Velkoz,6,2,33.33,10.909
15.19,83,Yorick,6,3,50.0,10.909
15.19,103,Ahri,5,2,40.0,9.091
15.19,122,Darius,5,4,80.0,9.091
15.19,121,Khazix,5,4,80.0,9.091
15.19,203,Kindred,5,3,60.0,9.091
15.19,236,Lucian,5,2,40.0,9.091
15.19,90,Malzahar,5,1,20.0,9.091
15.19,75,Nasus,5,1,20.0,9.091
15.19,111,Nautilus,5,4,80.0,9.091
15.19,58,Renekton,5,3,60.0,9.091
15.19,412,Thresh,5,2,40.0,9.091
15.19,18,Tristana,5,3,60.0,9.091
15.19,67,Vayne,5,4,80.0,9.091
15.19,166,Akshan,4,3,75.0,7.273
15.19,799,Ambessa,4,3,75.0,7.273
15.19,131,Diana,4,0,0.0,7.273
15.19,81,Ezreal,4,1,25.0,7.273
15.19,3,Galio,4,2,50.0,7.273
15.19,910,Hwei,4,2,50.0,7.273
15.19,39,Irelia,4,1,25.0,7.273
15.19,24,Jax,4,1,25.0,7.273
15.19,43,Karma,4,3,75.0,7.273
15.19,902,Milio,4,3,75.0,7.273
15.19,555,Pyke,4,4,100.0,7.273
15.19,875,Sett,4,2,50.0,7.273
15.19,37,Sona,4,0,0.0,7.273
15.19,50,Swain,4,1,25.0,7.273
15.19,134,Syndra,4,1,25.0,7.273
15.19,110,Varus,4,3,75.0,7.273
15.19,19,Warwick,4,2,50.0,7.273
15.19,1,Annie,3,2,66.67,5.455
15.19,523,Aphelios,3,1,33.33,5.455
15.19,233,Briar,3,2,66.67,5.455
15.19,36,DrMundo,3,1,33.33,5.455
15.19,114,Fiora,3,1,33.33,5.455
15.19,41,Gangplank,3,1,33.33,5.455
15.19,55,Katarina,3,2,66.67,5.455
