cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
1,16,100.0,5.634931034482759,8.073931034482758
2,24,60.000499999999995,8.2113,0.0
3,16,51.3035652173913,18.387939130434784,17.157834782608695
0,50,44.642738095238094,8.826857142857143,7.418625
4,24,0.0,3.4146,4.390199999999999
