patch,championId,championName,games,wins,win_rate,pick_rate
15.17,202,Jhin,10,3,30.0,16.949
15.17,145,Kaisa,10,8,80.0,16.949
15.17,99,Lux,10,4,40.0,16.949
15.17,517,Sylas,10,3,30.0,16.949
15.17,157,Yasuo,10,5,50.0,16.949
15.17,141,Kayn,9,3,33.33,15.254
15.17,82,Mordekaiser,9,6,66.67,15.254
15.17,15,Sivir,9,6,66.67,15.254
15.17,31,Chogath,8,3,37.5,13.559
15.17,59,JarvanIV,8,5,62.5,13.559
15.17,222,Jinx,8,4,50.0,13.559
15.17,117,Lulu,8,3,37.5,13.559
15.17,901,Smolder,8,4,50.0,13.559
15.17,19,Warwick,8,5,62.5,13.559
15.17,103,Ahri,7,1,14.29,11.864
15.17,63,Brand,7,3,42.86,11.864
15.17,64,LeeSin,7,6,85.71,11.864
15.17,90,Malzahar,7,5,71.43,11.864
15.17,267,Nami,7,3,42.86,11.864
15.17,67,Vayne,7,2,28.57,11.864
15.17,804,Yunara,7,4,57.14,11.864
15.17,22,Ashe,6,4,66.67,10.169
15.17,893,Aurora,6,3,50.0,10.169
15.17,51,Caitlyn,6,1,16.67,10.169
15.17,7,Leblanc,6,3,50.0,10.169
15.17,25,Morgana,6,4,66.67,10.169
15.17,80,Pantheon,6,2,33.33,10.169
15.17,875,Sett,6,2,33.33,10.169
15.17,17,Teemo,6,4,66.67,10.169
15.17,412,Thresh,6,2,33.33,10.169
15.17,18,Tristana,6,4,66.67,10.169
15.17,48,Trundle,6,5,83.33,10.169
15.17,234,Viego,6,5,83.33,10.169
15.17,34,Anivia,5,4,80.0,8.475
15.17,233,Briar,5,3,60.0,8.475
15.17,36,DrMundo,5,3,60.0,8.475
15.17,119,Draven,5,0,0.0,8.475
15.17,910,Hwei,5,3,60.0,8.475
15.17,10,Kayle,5,4,80.0,8.475
15.17,89,Leona,5,2,40.0,8.475
15.17,78,Poppy,5,3,60.0,8.475
15.17,360,Samira,5,2,40.0,8.475
15.17,98,Shen,5,1,20.0,8.475
15.17,14,Sion,5,1,20.0,8.475
15.17,45,Veigar,5,2,40.0,8.475
15.17,5,XinZhao,5,2,40.0,8.475
15.17,777,Yone,5,4,80.0,8.475
15.17,799,Ambessa,4,2,50.0,6.78
15.17,32,Amumu,4,0,0.0,6.78
15.17,122,Darius,4,1,25.0,6.78
15.17,245,Ekko,4,2,50.0,6.78
15.17,81,Ezreal,4,1,25.0,6.78
15.17,86,Garen,4,3,75.0,6.78
15.17,24,Jax,4,1,25.0,6.78
15.17,236,Lucian,4,3,75.0,6.78
15.17,11,MasterYi,4,2,50.0,6.78
15.17,902,Milio,4,3,75.0,6.78
15.17,75,Nasus,4,0,0.0,6.78
15.17,111,Nautilus,4,2,50.0,6.78
15.17,518,Neeko,4,2,50.0,6.78
15.17,61,Orianna,4,0,0.0,6.78
15.17,555,Pyke,4,2,50.0,6.78
15.17,526,Rell,4,2,50.0,6.78
15.17,888,Renata,4,0,0.0,6.78
15.17,13,Ryze,4,2,50.0,6.78
15.17,16,Soraka,4,2,50.0,6.78
15.17,161,Velkoz,4,2,50.0,6.78
15.17,711,Vex,4,2,50.0,6.78
15.17,112,Viktor,4,0,0.0,6.78
15.17,106,Volibear,4,1,25.0,6.78
15.17,350,Yuumi,4,3,75.0,6.78
15.17,266,Aatrox,3,2,66.67,5.085
15.17,523,Aphelios,3,0,0.0,5.085
15.17,9,FiddleSticks,3,3,100.0,5.085
15.17,114,Fiora,3,0,0.0,5.085
15.17,105,Fizz,3,1,33.33,5.085
15.17,43,Karma,3,1,33.33,5.085
15.17,54,Malphite,3,3,100.0,5.085
15.17,57,Maokai,3,2,66.67,5.085
15.17,800,Mel,3,1,33.33,5.085
15.17,62,MonkeyKing,3,2,66.67,5.085
15.17,516,Ornn,3,2,66.67,5.085
