patch,championId,championName,games,wins,win_rate,pick_rate
15.17,99,Lux,10,6,60.0,23.81
15.17,51,Caitlyn,7,6,85.71,16.667
15.17,202,Jhin,7,3,42.86,16.667
15.17,902,Milio,7,5,71.43,16.667
15.17,15,Sivir,7,3,42.86,16.667
15.17,238,Zed,7,2,28.57,16.667
15.17,22,Ashe,6,3,50.0,14.286
15.17,245,Ekko,6,2,33.33,14.286
15.17,800,Mel,6,3,50.0,14.286
15.17,21,MissFortune,6,3,50.0,14.286
15.17,82,Mordekaiser,6,2,33.33,14.286
15.17,17,Teemo,6,3,50.0,14.286
15.17,106,Volibear,6,1,16.67,14.286
15.17,266,Aatrox,5,2,40.0,11.905
15.17,103,Ahri,5,3,60.0,11.905
15.17,233,Briar,5,4,80.0,11.905
15.17,3,Galio,5,4,80.0,11.905
15.17,222,Jinx,5,3,60.0,11.905
15.17,240,Kled,5,4,80.0,11.905
15.17,11,MasterYi,5,4,80.0,11.905
15.17,267,Nami,5,2,40.0,11.905
15.17,518,Neeko,5,2,40.0,11.905
15.17,516,Ornn,5,3,60.0,11.905
15.17,901,Smolder,5,3,60.0,11.905
15.17,517,Sylas,5,3,60.0,11.905
15.17,29,Twitch,5,4,80.0,11.905
15.17,67,Vayne,5,1,20.0,11.905
15.17,101,Xerath,5,1,20.0,11.905
15.17,157,Yasuo,5,3,60.0,11.905
15.17,32,Amumu,4,2,50.0,9.524
15.17,36,DrMundo,4,1,25.0,9.524
15.17,24,Jax,4,2,50.0,9.524
15.17,145,Kaisa,4,3,75.0,9.524
15.17,54,Malphite,4,2,50.0,9.524
15.17,111,Nautilus,4,3,75.0,9.524
15.17,80,Pantheon,4,2,50.0,9.524
15.17,16,Soraka,4,1,25.0,9.524
15.17,50,Swain,4,2,50.0,9.524
15.17,223,TahmKench,4,2,50.0,9.524
15.17,91,Talon,4,2,50.0,9.524
15.17,412,Thresh,4,4,100.0,9.524
15.17,777,Yone,4,0,0.0,9.524
15.17,804,Yunara,4,3,75.0,9.524
15.17,799,Ambessa,3,2,66.67,7.143
15.17,523,Aphelios,3,1,33.33,7.143
15.17,53,Blitzcrank,3,1,33.33,7.143
15.17,122,Darius,3,1,33.33,7.143
15.17,60,Elise,3,0,0.0,7.143
15.17,81,Ezreal,3,1,33.33,7.143
15.17,86,Garen,3,1,33.33,7.143
15.17,910,Hwei,3,1,33.33,7.143
15.17,420,Illaoi,3,3,100.0,7.143
15.17,43,Karma,3,1,33.33,7.143
15.17,10,Kayle,3,2,66.67,7.143
15.17,141,Kayn,3,1,33.33,7.143
15.17,121,Khazix,3,1,33.33,7.143
15.17,7,Leblanc,3,1,33.33,7.143
15.17,64,LeeSin,3,1,33.33,7.143
15.17,25,Morgana,3,1,33.33,7.143
15.17,75,Nasus,3,2,66.67,7.143
15.17,555,Pyke,3,2,66.67,7.143
15.17,246,Qiyana,3,0,0.0,7.143
15.17,92,Riven,3,3,100.0,7.143
15.17,147,Seraphine,3,2,66.67,7.143
15.17,98,Shen,3,1,33.33,7.143
15.17,163,Taliyah,3,3,100.0,7.143
15.17,48,Trundle,3,2,66.67,7.143
15.17,6,Urgot,3,0,0.0,7.143
15.17,45,Veigar,3,0,0.0,7.143
15.17,234,Viego,3,2,66.67,7.143
15.17,115,Ziggs,3,1,33.33,7.143
15.17,26,Zilean,3,1,33.33,7.143
15.17,143,Zyra,3,1,33.33,7.143
15.17,84,Akali,2,2,100.0,4.762
15.17,12,Alistar,2,2,100.0,4.762
15.17,34,Anivia,2,2,100.0,4.762
15.17,1,Annie,2,1,50.0,4.762
15.17,893,Aurora,2,0,0.0,4.762
15.17,201,Braum,2,1,50.0,4.762
15.17,131,Diana,2,1,50.0,4.762
15.17,119,Draven,2,0,0.0,4.762
15.17,79,Gragas,2,1,50.0,4.762
15.17,887,Gwen,2,2,100.0,4.762
15.17,74,Heimerdinger,2,1,50.0,4.762
15.17,59,JarvanIV,2,1,50.0,4.762
15.17,126,Jayce,2,0,0.0,4.762
15.17,55,Katarina,2,2,100.0,4.762
15.17,89,Leona,2,0,0.0,4.762
15.17,236,Lucian,2,1,50.0,4.762
15.17,90,Malzahar,2,2,100.0,4.762
15.17,62,MonkeyKing,2,1,50.0,4.762
15.17,76,Nidalee,2,1,50.0,4.762
15.17,56,Nocturne,2,2,100.0,4.762
15.17,78,Poppy,2,2,100.0,4.762
15.17,133,Quinn,2,0,0.0,4.762
15.17,421,RekSai,2,2,100.0,4.762
15.17,107,Rengar,2,0,0.0,4.762
15.17,13,Ryze,2,1,50.0,4.762
15.17,235,Senna,2,0,0.0,4.762
15.17,27,Singed,2,0,0.0,4.762
15.17,14,Sion,2,1,50.0,4.762
15.17,4,TwistedFate,2,1,50.0,4.762
15.17,77,Udyr,2,2,100.0,4.762
15.17,110,Varus,2,1,50.0,4.762
15.17,254,Vi,2,0,0.0,4.762
15.17,5,XinZhao,2,1,50.0,4.762
15.17,350,Yuumi,2,0,0.0,4.762
15.17,221,Zeri,2,2,100.0,4.762
15.17,166,Akshan,1,0,0.0,2.381
15.17,432,Bard,1,0,0.0,2.381
15.17,63,Brand,1,0,0.0,2.381
15.17,164,Camille,1,1,100.0,2.381
15.17,42,Corki,1,1,100.0,2.381
15.17,28,Evelynn,1,0,0.0,2.381
15.17,9,FiddleSticks,1,0,0.0,2.381
15.17,114,Fiora,1,0,0.0,2.381
15.17,105,Fizz,1,0,0.0,2.381
15.17,104,Graves,1,0,0.0,2.381
15.17,120,Hecarim,1,0,0.0,2.381
15.17,39,Irelia,1,0,0.0,2.381
15.17,429,Kalista,1,1,100.0,2.381
15.17,38,Kassadin,1,1,100.0,2.381
15.17,117,Lulu,1,1,100.0,2.381
15.17,57,Maokai,1,1,100.0,2.381
15.17,950,Naafiri,1,1,100.0,2.381
15.17,20,Nunu,1,1,100.0,2.381
15.17,2,Olaf,1,0,0.0,2.381
15.17,497,Rakan,1,0,0.0,2.381
15.17,58,Renekton,1,1,100.0,2.381
15.17,360,Samira,1,0,0.0,2.381
15.17,113,Sejuani,1,1,100.0,2.381
15.17,875,Sett,1,0,0.0,2.381
15.17,35,Shaco,1,1,100.0,2.381
15.17,37,Sona,1,1,100.0,2.381
15.17,134,Syndra,1,1,100.0,2.381
15.17,18,Tristana,1,0,0.0,2.381
15.17,161,Velkoz,1,1,100.0,2.381
15.17,711,Vex,1,0,0.0,2.381
15.17,112,Viktor,1,1,100.0,2.381
15.17,19,Warwick,1,0,0.0,2.381
15.17,498,Xayah,1,0,0.0,2.381
15.17,83,Yorick,1,1,100.0,2.381
15.17,154,Zac,1,0,0.0,2.381
15.17,142,Zoe,1,1,100.0,2.381
