cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
0,28,100.0,3.6721315789473676,4.528894736842105
2,26,56.04417582417583,10.861153846153847,0.0
1,27,51.29935064935064,13.923162337662337,13.138064935064934
4,31,51.111555555555555,7.235088888888891,5.400633333333333
3,35,0.0,4.651285714285715,6.935232142857143
