cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
4,12,100.0,6.318058823529411,0.0
3,16,100.0,5.1852,11.11125
2,47,52.38074829931973,13.227476190476194,11.211863945578232
0,18,39.62264150943396,11.94964150943396,0.0
1,28,0.0,4.826121212121214,7.744242424242425
