patch,K,SSE,silhouette
15.11,2,329.18520186644326,0.3800130425347129
15.11,3,235.6892723332857,0.4299818484767865
15.11,4,163.47419924064184,0.4758057056824772
15.11,5,128.08252548873577,0.5290781875728533
15.11,6,102.69181177711086,0.48079188329935857
15.11,7,77.60215490302085,0.5456134442909082
15.11,8,61.20672673976616,0.5789181324121458
15.11,9,48.91412234703659,0.6217664266538133
15.11,10,40.60522252213573,0.6427677083036962
