cluster,n,mean_win_rate,mean_pick_rate,mean_ban_rate
4,14,100.0,5.0109411764705865,0.0
0,29,77.08333333333333,6.94425,8.796395833333333
2,17,47.91625,10.956666666666665,0.0
1,29,46.774354838709684,18.33937096774194,16.636887096774196
3,28,0.0,4.826121212121214,3.8160303030303027
