patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.9,202,Jhin,4,3,75.0,30.769,0.0
15.9,222,Jinx,3,3,100.0,23.077,7.692
15.9,236,Lucian,3,1,33.33,23.077,0.0
15.9,21,MissFortune,3,2,66.67,23.077,0.0
15.9,235,Senna,3,2,66.67,23.077,0.0
15.9,134,Syndra,3,1,33.33,23.077,0.0
15.9,157,Yasuo,3,2,66.67,23.077,15.385
15.9,84,Akali,2,1,50.0,15.385,23.077
15.9,22,Ashe,2,1,50.0,15.385,15.385
15.9,63,Brand,2,1,50.0,15.385,0.0
15.9,131,Diana,2,1,50.0,15.385,0.0
15.9,81,Ezreal,2,0,0.0,15.385,0.0
15.9,9,FiddleSticks,2,1,50.0,15.385,0.0
15.9,105,Fizz,2,0,0.0,15.385,0.0
15.9,150,Gnar,2,0,0.0,15.385,0.0
15.9,79,Gragas,2,1,50.0,15.385,0.0
15.9,39,Irelia,2,1,50.0,15.385,0.0
15.9,55,Katarina,2,1,50.0,15.385,7.692
15.9,121,Khazix,2,0,0.0,15.385,0.0
15.9,876,Lillia,2,0,0.0,15.385,0.0
15.9,54,Malphite,2,2,100.0,15.385,0.0
15.9,57,Maokai,2,1,50.0,15.385,7.692
15.9,76,Nidalee,2,2,100.0,15.385,0.0
15.9,58,Renekton,2,1,50.0,15.385,7.692
15.9,875,Sett,2,1,50.0,15.385,0.0
15.9,35,Shaco,2,1,50.0,15.385,30.769
15.9,98,Shen,2,2,100.0,15.385,0.0
15.9,14,Sion,2,1,50.0,15.385,0.0
15.9,163,Taliyah,2,1,50.0,15.385,0.0
15.9,110,Varus,2,0,0.0,15.385,0.0
15.9,19,Warwick,2,1,50.0,15.385,0.0
15.9,115,Ziggs,2,1,50.0,15.385,0.0
15.9,799,Ambessa,1,0,0.0,7.692,0.0
15.9,523,Aphelios,1,0,0.0,7.692,23.077
15.9,53,Blitzcrank,1,0,0.0,7.692,30.769
15.9,233,Briar,1,1,100.0,7.692,7.692
15.9,164,Camille,1,0,0.0,7.692,0.0
15.9,42,Corki,1,1,100.0,7.692,0.0
15.9,122,Darius,1,1,100.0,7.692,7.692
15.9,36,DrMundo,1,0,0.0,7.692,0.0
15.9,60,Elise,1,0,0.0,7.692,0.0
15.9,28,Evelynn,1,0,0.0,7.692,0.0
15.9,114,Fiora,1,0,0.0,7.692,7.692
15.9,3,Galio,1,1,100.0,7.692,0.0
15.9,120,Hecarim,1,1,100.0,7.692,0.0
15.9,74,Heimerdinger,1,1,100.0,7.692,0.0
15.9,40,Janna,1,1,100.0,7.692,0.0
15.9,59,JarvanIV,1,1,100.0,7.692,0.0
15.9,145,Kaisa,1,1,100.0,7.692,0.0
15.9,43,Karma,1,1,100.0,7.692,0.0
15.9,141,Kayn,1,0,0.0,7.692,7.692
15.9,203,Kindred,1,1,100.0,7.692,7.692
15.9,7,Leblanc,1,1,100.0,7.692,15.385
15.9,89,Leona,1,0,0.0,7.692,0.0
15.9,117,Lulu,1,1,100.0,7.692,0.0
15.9,99,Lux,1,1,100.0,7.692,15.385
15.9,800,Mel,1,0,0.0,7.692,38.462
15.9,902,Milio,1,0,0.0,7.692,0.0
15.9,62,MonkeyKing,1,0,0.0,7.692,0.0
15.9,25,Morgana,1,0,0.0,7.692,7.692
15.9,950,Naafiri,1,0,0.0,7.692,61.538
15.9,267,Nami,1,0,0.0,7.692,7.692
15.9,75,Nasus,1,1,100.0,7.692,7.692
15.9,111,Nautilus,1,0,0.0,7.692,30.769
15.9,518,Neeko,1,0,0.0,7.692,0.0
15.9,56,Nocturne,1,0,0.0,7.692,15.385
15.9,246,Qiyana,1,1,100.0,7.692,0.0
15.9,133,Quinn,1,0,0.0,7.692,0.0
15.9,497,Rakan,1,1,100.0,7.692,0.0
15.9,33,Rammus,1,1,100.0,7.692,0.0
15.9,526,Rell,1,0,0.0,7.692,15.385
15.9,92,Riven,1,1,100.0,7.692,0.0
15.9,68,Rumble,1,0,0.0,7.692,0.0
15.9,13,Ryze,1,0,0.0,7.692,0.0
15.9,360,Samira,1,0,0.0,7.692,0.0
15.9,102,Shyvana,1,1,100.0,7.692,0.0
15.9,15,Sivir,1,0,0.0,7.692,0.0
15.9,901,Smolder,1,1,100.0,7.692,0.0
15.9,37,Sona,1,1,100.0,7.692,0.0
15.9,50,Swain,1,1,100.0,7.692,0.0
15.9,517,Sylas,1,0,0.0,7.692,23.077
15.9,18,Tristana,1,1,100.0,7.692,7.692
15.9,4,TwistedFate,1,1,100.0,7.692,0.0
15.9,67,Vayne,1,0,0.0,7.692,15.385
15.9,45,Veigar,1,1,100.0,7.692,0.0
15.9,254,Vi,1,1,100.0,7.692,0.0
15.9,234,Viego,1,1,100.0,7.692,7.692
15.9,106,Volibear,1,0,0.0,7.692,7.692
15.9,101,Xerath,1,0,0.0,7.692,0.0
15.9,143,Zyra,1,1,100.0,7.692,7.692
