patch,championId,championName,games,wins,win_rate,pick_rate,ban_rate
15.9,38,Kassadin,2,0,0.0,8.0,0.0
15.9,240,Kled,2,0,0.0,8.0,0.0
15.9,7,Leblanc,2,1,50.0,8.0,8.0
15.9,117,Lulu,2,1,50.0,8.0,8.0
15.9,800,Mel,2,1,50.0,8.0,24.0
15.9,902,Milio,2,2,100.0,8.0,0.0
15.9,56,Nocturne,2,2,100.0,8.0,12.0
15.9,2,Olaf,2,2,100.0,8.0,0.0
15.9,78,Poppy,2,2,100.0,8.0,0.0
15.9,133,Quinn,2,1,50.0,8.0,0.0
15.9,13,Ryze,2,1,50.0,8.0,0.0
15.9,113,Sejuani,2,1,50.0,8.0,0.0
15.9,27,Singed,2,1,50.0,8.0,0.0
15.9,14,Sion,2,1,50.0,8.0,4.0
15.9,37,Sona,2,0,0.0,8.0,0.0
15.9,16,Soraka,2,1,50.0,8.0,4.0
15.9,91,Talon,2,2,100.0,8.0,0.0
15.9,412,Thresh,2,1,50.0,8.0,0.0
15.9,29,Twitch,2,2,100.0,8.0,0.0
15.9,234,Viego,2,1,50.0,8.0,0.0
15.9,5,XinZhao,2,1,50.0,8.0,12.0
15.9,777,Yone,2,2,100.0,8.0,12.0
15.9,115,Ziggs,2,2,100.0,8.0,0.0
15.9,143,Zyra,2,1,50.0,8.0,4.0
15.9,266,Aatrox,1,1,100.0,4.0,12.0
15.9,32,Amumu,1,1,100.0,4.0,0.0
15.9,136,AurelionSol,1,0,0.0,4.0,4.0
15.9,432,Bard,1,0,0.0,4.0,8.0
15.9,53,Blitzcrank,1,0,0.0,4.0,20.0
15.9,63,Brand,1,0,0.0,4.0,0.0
15.9,201,Braum,1,1,100.0,4.0,8.0
15.9,164,Camille,1,0,0.0,4.0,8.0
15.9,42,Corki,1,0,0.0,4.0,0.0
15.9,28,Evelynn,1,0,0.0,4.0,16.0
15.9,114,Fiora,1,1,100.0,4.0,4.0
15.9,105,Fizz,1,0,0.0,4.0,12.0
15.9,3,Galio,1,0,0.0,4.0,0.0
15.9,86,Garen,1,0,0.0,4.0,4.0
15.9,39,Irelia,1,0,0.0,4.0,16.0
15.9,427,Ivern,1,1,100.0,4.0,0.0
15.9,59,JarvanIV,1,0,0.0,4.0,0.0
15.9,145,Kaisa,1,0,0.0,4.0,0.0
15.9,55,Katarina,1,0,0.0,4.0,4.0
15.9,141,Kayn,1,1,100.0,4.0,16.0
15.9,203,Kindred,1,1,100.0,4.0,0.0
15.9,89,Leona,1,0,0.0,4.0,8.0
15.9,90,Malzahar,1,1,100.0,4.0,16.0
15.9,57,Maokai,1,0,0.0,4.0,0.0
15.9,62,MonkeyKing,1,1,100.0,4.0,8.0
15.9,82,Mordekaiser,1,1,100.0,4.0,4.0
15.9,950,Naafiri,1,0,0.0,4.0,40.0
15.9,75,Nasus,1,0,0.0,4.0,0.0
15.9,111,Nautilus,1,1,100.0,4.0,8.0
15.9,518,Neeko,1,1,100.0,4.0,0.0
15.9,76,Nidalee,1,0,0.0,4.0,0.0
15.9,895,Nilah,1,1,100.0,4.0,8.0
15.9,20,Nunu,1,0,0.0,4.0,0.0
15.9,61,Orianna,1,1,100.0,4.0,0.0
15.9,58,Renekton,1,0,0.0,4.0,0.0
15.9,92,Riven,1,1,100.0,4.0,4.0
15.9,68,Rumble,1,0,0.0,4.0,0.0
15.9,235,Senna,1,1,100.0,4.0,0.0
15.9,875,Sett,1,0,0.0,4.0,8.0
15.9,98,Shen,1,0,0.0,4.0,8.0
15.9,15,Sivir,1,1,100.0,4.0,0.0
15.9,50,Swain,1,1,100.0,4.0,0.0
15.9,517,Sylas,1,0,0.0,4.0,8.0
15.9,223,TahmKench,1,1,100.0,4.0,4.0
15.9,17,Teemo,1,0,0.0,4.0,16.0
15.9,6,Urgot,1,0,0.0,4.0,4.0
15.9,67,Vayne,1,1,100.0,4.0,20.0
15.9,45,Veigar,1,0,0.0,4.0,0.0
15.9,8,Vladimir,1,0,0.0,4.0,12.0
15.9,106,Volibear,1,1,100.0,4.0,8.0
15.9,83,Yorick,1,1,100.0,4.0,16.0
15.9,350,Yuumi,1,0,0.0,4.0,8.0
15.9,154,Zac,1,0,0.0,4.0,0.0
15.9,142,Zoe,1,0,0.0,4.0,0.0
