patch,championId,championName,games,wins,win_rate,pick_rate
15.9,99,Lux,9,4,44.44,30.0
15.9,202,Jhin,7,3,42.86,23.333
15.9,222,Jinx,6,4,66.67,20.0
15.9,800,Mel,6,5,83.33,20.0
15.9,517,Sylas,6,4,66.67,20.0
15.9,103,Ahri,5,1,20.0,16.667
15.9,22,Ashe,5,1,20.0,16.667
15.9,236,Lucian,5,1,20.0,16.667
15.9,117,Lulu,5,2,40.0,16.667
15.9,14,Sion,5,3,60.0,16.667
15.9,777,Yone,5,4,80.0,16.667
15.9,893,Aurora,4,2,50.0,13.333
15.9,887,Gwen,4,0,0.0,13.333
15.9,141,Kayn,4,3,75.0,13.333
15.9,89,Leona,4,1,25.0,13.333
15.9,11,MasterYi,4,0,0.0,13.333
15.9,21,MissFortune,4,1,25.0,13.333
15.9,56,Nocturne,4,1,25.0,13.333
15.9,92,Riven,4,2,50.0,13.333
15.9,37,Sona,4,4,100.0,13.333
15.9,110,Varus,4,3,75.0,13.333
15.9,19,Warwick,4,3,75.0,13.333
15.9,83,Yorick,4,2,50.0,13.333
15.9,523,Aphelios,3,3,100.0,10.0
15.9,63,Brand,3,0,0.0,10.0
15.9,36,DrMundo,3,0,0.0,10.0
15.9,60,Elise,3,1,33.33,10.0
15.9,150,Gnar,3,0,0.0,10.0
15.9,39,Irelia,3,1,33.33,10.0
15.9,59,JarvanIV,3,1,33.33,10.0
15.9,145,Kaisa,3,2,66.67,10.0
15.9,876,Lillia,3,3,100.0,10.0
15.9,75,Nasus,3,2,66.67,10.0
15.9,360,Samira,3,0,0.0,10.0
15.9,875,Sett,3,1,33.33,10.0
15.9,35,Shaco,3,2,66.67,10.0
15.9,412,Thresh,3,0,0.0,10.0
15.9,29,Twitch,3,0,0.0,10.0
15.9,67,Vayne,3,1,33.33,10.0
15.9,254,Vi,3,3,100.0,10.0
15.9,234,Viego,3,0,0.0,10.0
15.9,5,XinZhao,3,3,100.0,10.0
15.9,143,Zyra,3,2,66.67,10.0
15.9,84,Akali,2,0,0.0,6.667
15.9,799,Ambessa,2,1,50.0,6.667
15.9,32,Amumu,2,1,50.0,6.667
15.9,432,Bard,2,0,0.0,6.667
15.9,201,Braum,2,1,50.0,6.667
15.9,122,Darius,2,1,50.0,6.667
15.9,119,Draven,2,1,50.0,6.667
15.9,28,Evelynn,2,2,100.0,6.667
15.9,9,FiddleSticks,2,2,100.0,6.667
15.9,114,Fiora,2,1,50.0,6.667
15.9,3,Galio,2,2,100.0,6.667
15.9,38,Kassadin,2,1,50.0,6.667
15.9,55,Katarina,2,1,50.0,6.667
15.9,10,Kayle,2,1,50.0,6.667
15.9,85,Kennen,2,1,50.0,6.667
15.9,121,Khazix,2,1,50.0,6.667
15.9,25,Morgana,2,0,0.0,6.667
15.9,950,Naafiri,2,1,50.0,6.667
15.9,111,Nautilus,2,1,50.0,6.667
15.9,61,Orianna,2,0,0.0,6.667
15.9,80,Pantheon,2,2,100.0,6.667
15.9,497,Rakan,2,2,100.0,6.667
15.9,113,Sejuani,2,2,100.0,6.667
15.9,147,Seraphine,2,2,100.0,6.667
15.9,98,Shen,2,2,100.0,6.667
15.9,27,Singed,2,1,50.0,6.667
15.9,16,Soraka,2,1,50.0,6.667
15.9,134,Syndra,2,1,50.0,6.667
15.9,17,Teemo,2,1,50.0,6.667
15.9,18,Tristana,2,1,50.0,6.667
15.9,48,Trundle,2,2,100.0,6.667
15.9,23,Tryndamere,2,2,100.0,6.667
15.9,161,Velkoz,2,2,100.0,6.667
15.9,8,Vladimir,2,2,100.0,6.667
15.9,101,Xerath,2,1,50.0,6.667
15.9,157,Yasuo,2,0,0.0,6.667
15.9,154,Zac,2,1,50.0,6.667
15.9,238,Zed,2,1,50.0,6.667
15.9,142,Zoe,2,1,50.0,6.667
15.9,166,Akshan,1,0,0.0,3.333
15.9,268,Azir,1,0,0.0,3.333
15.9,200,Belveth,1,1,100.0,3.333
15.9,53,Blitzcrank,1,0,0.0,3.333
15.9,51,Caitlyn,1,1,100.0,3.333
15.9,31,Chogath,1,0,0.0,3.333
15.9,42,Corki,1,0,0.0,3.333
15.9,131,Diana,1,0,0.0,3.333
15.9,245,Ekko,1,0,0.0,3.333
15.9,81,Ezreal,1,0,0.0,3.333
15.9,105,Fizz,1,1,100.0,3.333
15.9,86,Garen,1,1,100.0,3.333
15.9,104,Graves,1,0,0.0,3.333
15.9,120,Hecarim,1,1,100.0,3.333
15.9,910,Hwei,1,0,0.0,3.333
15.9,420,Illaoi,1,0,0.0,3.333
15.9,24,Jax,1,1,100.0,3.333
15.9,126,Jayce,1,0,0.0,3.333
15.9,43,Karma,1,1,100.0,3.333
15.9,203,Kindred,1,1,100.0,3.333
15.9,96,KogMaw,1,1,100.0,3.333
15.9,127,Lissandra,1,0,0.0,3.333
15.9,82,Mordekaiser,1,1,100.0,3.333
15.9,267,Nami,1,1,100.0,3.333
15.9,895,Nilah,1,1,100.0,3.333
15.9,20,Nunu,1,1,100.0,3.333
15.9,516,Ornn,1,1,100.0,3.333
15.9,78,Poppy,1,0,0.0,3.333
15.9,555,Pyke,1,0,0.0,3.333
15.9,246,Qiyana,1,1,100.0,3.333
15.9,133,Quinn,1,1,100.0,3.333
15.9,58,Renekton,1,1,100.0,3.333
15.9,68,Rumble,1,0,0.0,3.333
15.9,235,Senna,1,0,0.0,3.333
15.9,102,Shyvana,1,0,0.0,3.333
15.9,15,Sivir,1,1,100.0,3.333
15.9,72,Skarner,1,1,100.0,3.333
15.9,901,Smolder,1,1,100.0,3.333
15.9,50,Swain,1,0,0.0,3.333
15.9,223,TahmKench,1,1,100.0,3.333
15.9,163,Taliyah,1,0,0.0,3.333
15.9,91,Talon,1,0,0.0,3.333
15.9,4,TwistedFate,1,1,100.0,3.333
15.9,77,Udyr,1,0,0.0,3.333
15.9,6,Urgot,1,0,0.0,3.333
15.9,711,Vex,1,0,0.0,3.333
15.9,106,Volibear,1,0,0.0,3.333
15.9,350,Yuumi,1,1,100.0,3.333
15.9,221,Zeri,1,1,100.0,3.333
15.9,115,Ziggs,1,1,100.0,3.333
