patch,championId,championName,games,wins,win_rate,pick_rate
15.12,99,Lux,9,4,44.44,25.0
15.12,51,Caitlyn,8,4,50.0,22.222
15.12,21,MissFortune,7,2,28.57,19.444
15.12,360,Samira,7,4,57.14,19.444
15.12,36,DrMundo,6,5,83.33,16.667
15.12,202,Jhin,6,2,33.33,16.667
15.12,11,MasterYi,6,1,16.67,16.667
15.12,25,Morgana,6,1,16.67,16.667
15.12,56,Nocturne,6,5,83.33,16.667
15.12,80,Pantheon,6,3,50.0,16.667
15.12,235,Senna,6,1,16.67,16.667
15.12,254,Vi,6,5,83.33,16.667
15.12,238,Zed,6,4,66.67,16.667
15.12,84,Akali,5,2,40.0,13.889
15.12,117,Lulu,5,3,60.0,13.889
15.12,90,Malzahar,5,4,80.0,13.889
15.12,147,Seraphine,5,5,100.0,13.889
15.12,17,Teemo,5,4,80.0,13.889
15.12,67,Vayne,5,1,20.0,13.889
15.12,234,Viego,5,3,60.0,13.889
15.12,112,Viktor,5,1,20.0,13.889
15.12,157,Yasuo,5,3,60.0,13.889
15.12,32,Amumu,4,1,25.0,11.111
15.12,523,Aphelios,4,2,50.0,11.111
15.12,31,Chogath,4,0,0.0,11.111
15.12,39,Irelia,4,4,100.0,11.111
15.12,43,Karma,4,3,75.0,11.111
15.12,7,Leblanc,4,3,75.0,11.111
15.12,64,LeeSin,4,3,75.0,11.111
15.12,111,Nautilus,4,2,50.0,11.111
15.12,875,Sett,4,3,75.0,11.111
15.12,901,Smolder,4,1,25.0,11.111
15.12,106,Volibear,4,3,75.0,11.111
15.12,19,Warwick,4,3,75.0,11.111
15.12,115,Ziggs,4,2,50.0,11.111
15.12,22,Ashe,3,1,33.33,8.333
15.12,122,Darius,3,2,66.67,8.333
15.12,245,Ekko,3,1,33.33,8.333
15.12,28,Evelynn,3,2,66.67,8.333
15.12,86,Garen,3,0,0.0,8.333
15.12,887,Gwen,3,1,33.33,8.333
15.12,145,Kaisa,3,2,66.67,8.333
15.12,203,Kindred,3,1,33.33,8.333
15.12,236,Lucian,3,0,0.0,8.333
15.12,800,Mel,3,1,33.33,8.333
15.12,82,Mordekaiser,3,1,33.33,8.333
15.12,107,Rengar,3,1,33.33,8.333
15.12,92,Riven,3,2,66.67,8.333
15.12,15,Sivir,3,2,66.67,8.333
15.12,134,Syndra,3,1,33.33,8.333
15.12,91,Talon,3,1,33.33,8.333
15.12,4,TwistedFate,3,3,100.0,8.333
15.12,110,Varus,3,2,66.67,8.333
15.12,154,Zac,3,0,0.0,8.333
15.12,143,Zyra,3,1,33.33,8.333
15.12,34,Anivia,2,1,50.0,5.556
15.12,268,Azir,2,1,50.0,5.556
15.12,432,Bard,2,1,50.0,5.556
15.12,201,Braum,2,0,0.0,5.556
15.12,131,Diana,2,0,0.0,5.556
15.12,105,Fizz,2,0,0.0,5.556
15.12,3,Galio,2,2,100.0,5.556
15.12,910,Hwei,2,1,50.0,5.556
15.12,141,Kayn,2,0,0.0,5.556
15.12,85,Kennen,2,1,50.0,5.556
15.12,127,Lissandra,2,2,100.0,5.556
15.12,54,Malphite,2,1,50.0,5.556
15.12,267,Nami,2,2,100.0,5.556
15.12,518,Neeko,2,1,50.0,5.556
15.12,516,Ornn,2,2,100.0,5.556
15.12,497,Rakan,2,1,50.0,5.556
15.12,33,Rammus,2,2,100.0,5.556
15.12,888,Renata,2,1,50.0,5.556
15.12,113,Sejuani,2,1,50.0,5.556
15.12,37,Sona,2,0,0.0,5.556
15.12,50,Swain,2,2,100.0,5.556
15.12,517,Sylas,2,2,100.0,5.556
15.12,223,TahmKench,2,1,50.0,5.556
15.12,163,Taliyah,2,2,100.0,5.556
15.12,412,Thresh,2,2,100.0,5.556
15.12,29,Twitch,2,2,100.0,5.556
15.12,6,Urgot,2,1,50.0,5.556
15.12,45,Veigar,2,0,0.0,5.556
15.12,8,Vladimir,2,2,100.0,5.556
15.12,5,XinZhao,2,0,0.0,5.556
15.12,777,Yone,2,1,50.0,5.556
15.12,83,Yorick,2,0,0.0,5.556
15.12,350,Yuumi,2,2,100.0,5.556
15.12,221,Zeri,2,1,50.0,5.556
15.12,266,Aatrox,1,0,0.0,2.778
15.12,103,Ahri,1,1,100.0,2.778
15.12,12,Alistar,1,1,100.0,2.778
15.12,1,Annie,1,0,0.0,2.778
15.12,136,AurelionSol,1,0,0.0,2.778
15.12,893,Aurora,1,0,0.0,2.778
15.12,53,Blitzcrank,1,1,100.0,2.778
15.12,63,Brand,1,0,0.0,2.778
15.12,69,Cassiopeia,1,0,0.0,2.778
15.12,119,Draven,1,0,0.0,2.778
15.12,81,Ezreal,1,1,100.0,2.778
15.12,114,Fiora,1,0,0.0,2.778
15.12,41,Gangplank,1,0,0.0,2.778
15.12,79,Gragas,1,0,0.0,2.778
15.12,104,Graves,1,1,100.0,2.778
15.12,74,Heimerdinger,1,1,100.0,2.778
15.12,40,Janna,1,0,0.0,2.778
